"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEX","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1_1","BP1_7_1_2","BP1_7_1_3","BP1_7_1_4","BP1_7_1_5","BP1_7_1_6","BP1_7_2_1","BP1_7_2_2","BP1_7_2_3","BP1_7_2_4","BP1_7_2_5","BP1_7_2_6","BP1_7_3_1","BP1_7_3_2","BP1_7_3_3","BP1_7_3_4","BP1_7_3_5","BP1_7_3_6","BP1_7_4_1","BP1_7_4_2","BP1_7_4_3","BP1_7_4_4","BP1_7_4_5","BP1_7_4_6","BP1_7_5_1","BP1_7_5_2","BP1_7_5_3","BP1_7_5_4","BP1_7_5_5","BP1_7_5_6","BP1_7_6_1","BP1_7_6_2","BP1_7_6_3","BP1_7_6_4","BP1_7_6_5","BP1_7_6_6","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP1_10_1","BP1_10_2","BP1_10_3","BP1_10_4","BP1_10_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0905828.064
","0905828.064.02
","0905828
","03
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","1
","18
","1
","1
","1
","1
","3
","1
","1
","1
","3
","1
","3
","3
","3
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","1
","2
","2
","2
","2
","
","
","
","
","
","
","0
","0
","1
","0
","0
","0
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","2
","2
","1
","1
","
","2
","2
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1234
","U
","3
","11550
","0150
"
"0905828.085
","0905828.085.01
","0905828
","04
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","1
","65
","2
","1
","1
","2
","3
","1
","1
","1
","3
","2
","1
","1
","3
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","2
","2
","1
","1
","
","
","
","2
","2
","
","
","
","2
","2
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","617
","U
","3
","11550
","0150
"
"0905828.108
","0905828.108.01
","0905828
","05
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","1
","69
","1
","1
","3
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","1
","1
","2
","2
","2
","1
","2
","3
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","2
","2
","1
","1
","
","2
","1
","1
","1
","1
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","617
","U
","3
","11550
","0150
"
"0905836.007
","0905836.007.01
","0905836
","04
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","2
","37
","2
","1
","1
","1
","3
","1
","1
","2
","2
","2
","1
","2
","2
","4
","1
","1
","1
","2
","1
","1
","2
","2
","1
","1
","1
","1
","2
","2
","1
","2
","1
","2
","1
","
","
","
","
","
","
","0
","0
","0
","1
","0
","0
","
","
","
","
","
","
","0
","0
","0
","1
","0
","0
","
","
","
","
","
","
","0
","0
","1
","0
","0
","0
","3
","2
","1
","1
","1
","
","
","2
","2
","1
","
","
","2
","2
","2
","1
","1
","1
","1
","1
","1
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","2
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","537
","U
","2
","11560
","0140
"
"0905836.028
","0905836.028.01
","0905836
","05
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","2
","33
","2
","1
","1
","1
","3
","1
","1
","1
","1
","1
","3
","2
","3
","3
","1
","1
","1
","1
","1
","2
","2
","2
","3
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","3
","4
","2
","4
","
","9
","4
","2
","4
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","3
","1
","2
","2
","
","1
","2
","2
","1
","2
","1
","2
","2
","2
","537
","U
","2
","11560
","0140
"
"0905836.063
","0905836.063.01
","0905836
","02
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","1
","69
","2
","1
","1
","2
","3
","3
","3
","2
","2
","2
","2
","3
","3
","4
","2
","1
","1
","1
","1
","2
","2
","2
","2
","1
","2
","3
","2
","2
","1
","2
","1
","2
","2
","
","
","
","
","
","
","0
","0
","0
","1
","0
","0
","
","
","
","
","
","
","0
","0
","0
","1
","0
","0
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","2
","2
","3
","2
","
","2
","2
","3
","2
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","4
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","537
","U
","2
","11560
","0140
"
"0905836.080
","0905836.080.01
","0905836
","03
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","2
","25
","2
","1
","1
","1
","3
","1
","1
","1
","3
","2
","3
","3
","3
","1
","1
","1
","1
","1
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","2
","2
","2
","2
","
","2
","2
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","0
","0
","1
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","537
","U
","2
","11560
","0140
"
"0905897.012
","0905897.012.01
","0905897
","05
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","3
","2
","65
","2
","1
","3
","2
","3
","2
","2
","2
","2
","2
","3
","3
","3
","3
","2
","1
","1
","2
","1
","2
","2
","2
","1
","1
","2
","3
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","2
","1
","1
","1
","
","
","3
","2
","2
","
","
","3
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2343
","U
","3
","11570
","0150
"
"0905897.036
","0905897.036.02
","0905897
","01
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","3
","2
","52
","2
","1
","3
","2
","3
","2
","1
","1
","3
","2
","1
","1
","3
","3
","2
","1
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","2
","1
","1
","1
","
","
","3
","2
","2
","
","
","3
","2
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","1
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","3
","2
","
","2
","
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1757
","U
","3
","11570
","0150
"
"0905897.061
","0905897.061.02
","0905897
","02
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","1
","1
","-
","3
","2
","34
","2
","1
","1
","2
","3
","2
","1
","2
","2
","2
","1
","1
","3
","3
","2
","1
","1
","1
","1
","2
","2
","2
","1
","1
","2
","1
","2
","2
","2
","2
","1
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","4
","1
","1
","2
","
","2
","1
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","1
","1
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","586
","U
","3
","11570
","0150
"
"0905897.084
","0905897.084.01
","0905897
","03
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","3
","1
","62
","2
","1
","1
","2
","3
","2
","1
","2
","2
","2
","2
","3
","3
","3
","2
","1
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","3
","2
","2
","1
","
","4
","2
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","0
","1
","0
","1
","0
","1
","1
","1
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1757
","U
","3
","11570
","0150
"
"0905897.107
","0905897.107.01
","0905897
","04
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","3
","2
","80
","1
","1
","3
","2
","3
","1
","3
","3
","3
","1
","3
","3
","3
","4
","2
","2
","1
","2
","2
","2
","2
","2
","3
","1
","3
","3
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","2
","2
","1
","2
","
","
","
","1
","
","
","
","
","1
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1172
","U
","3
","11570
","0150
"
"0905923.003
","0905923.003.02
","0905923
","01
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","2
","85
","2
","2
","3
","2
","3
","2
","3
","3
","3
","2
","3
","2
","2
","3
","2
","1
","1
","2
","1
","1
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","2
","2
","1
","2
","
","
","
","1
","
","
","
","
","1
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","1
","0
","0
","0
","1
","1
","0
","1
","1
","1
","0
","0
","0
","0
","4
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1558
","U
","3
","11580
","0150
"
"0905923.024
","0905923.024.01
","0905923
","02
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","1
","56
","1
","1
","1
","1
","3
","1
","1
","1
","2
","2
","2
","1
","3
","3
","2
","1
","2
","2
","2
","1
","2
","2
","1
","2
","2
","3
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","3
","2
","2
","1
","
","2
","2
","2
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","1
","1
","1
","0
","1
","0
","1
","1
","1
","1
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","519
","U
","3
","11580
","0150
"
"0905923.046
","0905923.046.03
","0905923
","03
","03
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","2
","20
","2
","1
","1
","2
","3
","2
","1
","2
","2
","2
","1
","2
","1
","3
","2
","1
","1
","2
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","3
","2
","2
","2
","
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","0
","3
","2
","
","2
","
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1558
","U
","3
","11580
","0150
"
"0905923.065
","0905923.065.01
","0905923
","04
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","1
","60
","2
","1
","1
","2
","3
","1
","1
","1
","2
","2
","1
","1
","2
","4
","2
","1
","2
","2
","1
","1
","2
","1
","1
","2
","2
","3
","2
","1
","1
","2
","1
","2
","2
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","
","
","
","
","
","
","
","
","
","
","
","
","3
","2
","1
","1
","1
","
","
","4
","3
","2
","
","
","4
","3
","3
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","1
","1
","1
","1
","0
","1
","1
","1
","1
","0
","0
","0
","4
","2
","
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","519
","U
","3
","11580
","0150
"
"0905923.083
","0905923.083.01
","0905923
","05
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","1
","1
","40
","2
","1
","2
","1
","3
","1
","1
","2
","2
","2
","1
","1
","2
","3
","1
","1
","1
","2
","1
","2
","2
","2
","1
","2
","2
","3
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","2
","2
","1
","1
","
","3
","2
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1039
","U
","3
","11580
","0150
"
"0905963.033
","0905963.033.04
","0905963
","01
","04
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","4
","1
","22
","1
","1
","1
","1
","3
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","2
","1
","2
","2
","
","2
","3
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","1
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2911
","U
","3
","11590
","0150
"
"0905963.105
","0905963.105.04
","0905963
","03
","04
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","1
","-
","4
","1
","28
","2
","1
","1
","2
","3
","2
","2
","2
","2
","2
","1
","1
","3
","3
","2
","1
","1
","2
","1
","1
","2
","2
","1
","2
","2
","3
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","3
","1
","2
","1
","
","3
","1
","2
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1164
","U
","3
","11590
","0150
"
"0905963.153
","0905963.153.01
","0905963
","05
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","4
","1
","36
","1
","1
","1
","2
","3
","1
","1
","1
","2
","2
","1
","1
","3
","2
","2
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","2
","1
","1
","1
","
","
","2
","2
","2
","
","
","1
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","1
","1
","0
","0
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","582
","U
","3
","11590
","0150
"
"0905963.168
","0905963.168.04
","0905963
","04
","04
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","1
","-
","4
","2
","26
","2
","1
","1
","2
","3
","2
","1
","2
","2
","1
","2
","2
","2
","4
","1
","1
","1
","2
","1
","1
","2
","2
","2
","1
","2
","3
","2
","1
","2
","2
","1
","2
","2
","0
","0
","0
","1
","0
","0
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","3
","2
","2
","1
","
","2
","2
","2
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","1
","0
","0
","0
","0
","1
","0
","1
","1
","1
","1
","0
","0
","0
","2
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2329
","U
","3
","11590
","0150
"
"0906006.004
","0906006.004.01
","0906006
","01
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","4
","1
","42
","2
","1
","1
","2
","3
","3
","1
","2
","2
","2
","2
","2
","2
","3
","1
","1
","1
","2
","1
","2
","2
","2
","1
","1
","3
","3
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","3
","3
","2
","2
","
","3
","3
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","489
","U
","3
","11600
","0150
"
"0906006.047
","0906006.047.01
","0906006
","02
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","4
","1
","36
","2
","1
","1
","2
","3
","1
","1
","1
","2
","1
","3
","3
","1
","1
","2
","1
","1
","1
","2
","2
","2
","2
","2
","1
","2
","2
","3
","2
","2
","2
","1
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","1
","0
","0
","
","
","
","
","
","
","
","
","
","
","
","
","3
","1
","1
","1
","1
","
","4
","1
","1
","1
","
","4
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","4
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","489
","U
","3
","11600
","0150
"
"0906006.096
","0906006.096.02
","0906006
","03
","02
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","4
","2
","65
","1
","1
","3
","1
","3
","1
","1
","2
","2
","1
","1
","3
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","1
","1
","1
","3
","3
","2
","2
","2
","2
","2
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","0
","0
","0
","0
","3
","2
","2
","1
","2
","
","
","
","2
","
","
","
","
","2
","
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","0
","1
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","978
","U
","3
","11600
","0150
"
"0906006.140
","0906006.140.01
","0906006
","04
","01
","09
","Ciudad de Mexico
","006
","Iztacalco
","0001
","75
","Iztacalco
","0420
","01
","0
","0
","-
","4
","2
","35
","2
","1
","1
","2
","3
","2
","1
","1
","2
","2
","1
","3
","2
","3
","2
","1
","1
","2
","1
","2
","2
","2
","1
","1
","2
","3
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","3
","2
","2
","1
","2
","
","
","
","2
","
","
","
","
","2
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","489
","U
","3
","11600
","0150
"
