"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","ID_VIVT","ID_PERT","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0919833.0077.53","0919833.0077.53.01","0919833","53","01","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",4,"2","25","1","1","1","2","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","2","1","1","1","1","2","0","0","0","0","0","0","0","1","0","1","1","0","0","0","3","1","1","1","1","2","","","3","2","4","4","1","1","1","1","","","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2",2,"2","3","3",848,848,"U","4","01784","0097"
"0919833.0103.54","0919833.0103.54.03","0919833","54","03","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",1,1,"-",4,"2","98","2","1","2","2","3","2","1","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","3","1","2","2","2","2","","","2","2","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","3",2,"3","3","2",848,848,"U","4","01784","0097"
"0919833.0130.55","0919833.0130.55.01","0919833","55","01","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",4,"2","27","1","2","1","1","3","2","1","1","2","2","1","2","2","2","2","1","2","2","2","2","2","2","1","1","2","3","2","0","1","0","0","0","0","0","1","0","0","1","0","0","0","3","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","0","2",2,"2","2","1",848,1696,"U","4","01784","0097"
"0919840.0007.55","0919840.0007.55.01","0919840","55","01","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",1,"2","71","2","1","3","2","3","1","1","2","2","3","1","2","1","3","2","2","1","2","1","1","2","2","1","2","1","1","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","3","1","1","1","2","2","","","3","3","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","1","0","1","0","0","0","3",2,"2","2","2",974,2923,"U","4","01785","0097"
"0919840.0061.54","0919840.0061.54.01","0919840","54","01","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",1,"1","33","1","1","1","2","3","2","1","2","2","2","2","1","1","4","1","1","1","2","2","2","2","1","2","2","2","3","2","0","0","1","1","0","0","0","0","0","0","1","0","0","0","3","1","1","1","1","1","","","3","3","4","4","2","2","2","2","2","2","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","0","0","2",1,"4","4","2",974,974,"U","4","01785","0097"
"0919840.0081.51","0919840.0081.51.01","0919840","51","01","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",1,"2","71","1","1","3","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","3","1","1","1","1","1","","","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3",2,"2","2","1",974,974,"U","4","01785","0097"
"0919840.0101.52","0919840.0101.52.02","0919840","52","02","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",1,"1","35","1","1","1","1","3","1","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","1","2","1","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","3","1","2","2","2","2","","","2","1","","","","","","","","","1","1","0","1","0","1","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","3",1,"2","2","2",974,1949,"U","4","01785","0097"
"0919844.0010.51","0919844.0010.51.01","0919844","51","01","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",2,"2","98","1","1","3","1","3","1","2","2","2","2","2","2","1","1","2","2","1","1","1","1","2","1","1","1","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","1","2","1","1","1","","","2","3","","","3","2","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","2",2,"3","2","2",738,738,"U","4","01786","0097"
"0919844.0055.53","0919844.0055.53.01","0919844","53","01","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",2,"1","40","2","1","1","2","3","2","1","1","1","2","1","1","2","3","1","2","1","2","2","2","2","1","1","2","2","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","3","1","1","1","2","2","","","2","2","2","2","3","3","","","","","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",2,"2","2","2",738,738,"U","4","01786","0097"
"0919844.0079.54","0919844.0079.54.02","0919844","54","02","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",1,1,"-",2,"2","98","1","1","1","1","3","1","1","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","3",2,"2","2","2",738,738,"U","4","01786","0097"
"0919844.0103.55","0919844.0103.55.02","0919844","55","02","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",2,"2","86","2","2","3","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","3","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3",2,"2","2","2",738,1475,"U","4","01786","0097"
"0919855.0044.53","0919855.0044.53.01","0919855","53","01","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",1,"1","50","1","1","1","1","3","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","3","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","3","1","1","1","1","1","","","3","3","9","2","2","2","9","9","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2",1,"2","2","2",786,786,"U","4","01787","0097"
"0919855.0061.54","0919855.0061.54.01","0919855","54","01","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",1,"1","72","1","1","1","1","3","1","1","2","2","3","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","3","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","1","1","1","1","1","","","2","2","9","9","9","9","9","9","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",2,"4","4","2",786,786,"U","4","01787","0097"
"0919855.0079.55","0919855.0079.55.02","0919855","55","02","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",1,"1","34","1","1","3","1","3","3","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","1","0","0","0","1","0","0","0","3","1","2","2","2","2","","","2","2","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2",2,"2","1","1",786,1571,"U","4","01787","0097"
"0919863.0040.54","0919863.0040.54.01","0919863","54","01","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",4,"1","98","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","3","1","1","2","2","2","","","2","2","9","9","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4",2,"2","2","2",1181,2363,"U","4","01788","0097"
"0919863.0069.55","0919863.0069.55.02","0919863","55","02","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",4,"2","63","1","1","3","1","3","1","1","1","2","3","2","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","2","0","0","0","0","1","0","1","1","0","0","0","0","0","0","3","2","1","1","1","1","","","","","1","2","1","2","9","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1",1,"2","2","1",1181,2363,"U","4","01788","0097"
"0919863.0074.51","0919863.0074.51.02","0919863","51","02","-","-","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0125","01",0,0,"-",4,"2","98","2","1","1","2","3","2","2","2","2","2","2","2","1","4","1","1","1","2","1","2","2","1","1","1","1","2","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","3","1","1","1","1","1","","","3","3","2","4","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","0","1","1","0","0","0","0","2",2,"3","3","3",1181,2363,"U","4","01788","0097"
"0919891.0043.01","0919891.0043.01.03","0919891","01","03","0919891.043","0919891.043.03","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",5,"2","25","2","1","2","2","3","2","1","2","2","2","1","2","2","3","2","1","1","2","1","2","2","1","1","2","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","2","1","1","2","1","","","","","2","4","3","3","","","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","3",2,"3","3","3",598,1793,"U","3","01789","0099"
"0919891.0082.02","0919891.0082.02.01","0919891","02","01","0919891.082","0919891.082.01","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",5,"1","31","2","1","1","2","3","2","1","2","2","3","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","1","2","0","0","0","0","0","0","0","1","0","1","1","0","0","0","3","1","1","1","1","1","","","2","4","1","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","1","0","0","0","1","0","1","0","1","0","0","0","2",1,"2","2","2",598,1195,"U","3","01789","0099"
"0919891.0125.03","0919891.0125.03.01","0919891","03","01","0919891.125","0919891.125.01","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,1,"-",5,"2","54","1","1","1","2","3","3","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","2","3","2","2","3","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","3","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",2,"1","1","1",598,1195,"U","3","01789","0099"
"0919891.0168.04","0919891.0168.04.03","0919891","04","03","0919891.168","0919891.168.03","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",5,"1","57","2","2","3","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","2","1","1","1","1","1","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","3","1","1","1","2","2","","","3","3","2","2","2","2","","","","","1","1","1","1","0","1","1","0","1","0","1","0","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","1","1","0","0","0","4",1,"3","3","3",598,2390,"U","3","01789","0099"
"0919891.0212.05","0919891.0212.05.02","0919891","05","02","0919891.212","0919891.212.02","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",5,"1","40","1","1","1","1","3","1","1","1","1","1","1","2","1","2","2","1","2","2","1","1","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","1","1","1","1","1","","","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2",1,"2","2","2",598,1195,"U","3","01789","0099"
"0919898.0029.51","0919898.0029.51.01","0919898","51","01","-","-","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",3,"2","53","1","1","3","1","3","1","1","1","1","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","2","1","1","2","2","","","","","1","1","1","1","","","","","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","3",1,"1","2","2",532,532,"U","4","01790","0100"
"0919898.0062.52","0919898.0062.52.02","0919898","52","02","-","-","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",3,"1","18","1","1","3","1","3","1","1","1","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","1","1","1","2","1","","","2","2","1","1","1","1","","","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2",2,"2","1","2",532,1597,"U","4","01790","0100"
"0919898.0075.55","0919898.0075.55.01","0919898","55","01","-","-","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",3,"1","33","1","1","1","2","3","1","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","3","2","0","0","0","0","0","0","0","1","1","1","0","0","0","0","3","1","1","1","2","1","","","3","3","2","2","2","2","","","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","0","1","0","0","0","2",1,"1","2","1",532,532,"U","4","01790","0100"
"0919898.0094.54","0919898.0094.54.01","0919898","54","01","-","-","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",3,"2","60","1","2","3","2","3","3","3","2","2","1","3","3","3","1","2","2","2","2","2","2","2","2","1","1","2","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","3","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1",2,"1","2","1",532,532,"U","4","01790","0100"
"0919898.0123.53","0919898.0123.53.01","0919898","53","01","-","-","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",3,"2","66","1","1","3","2","3","1","1","1","2","2","3","1","1","4","2","2","2","2","2","2","2","2","2","2","1","1","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","3","2","1","1","1","1","","","","","4","4","1","2","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","3",2,"2","2","2",532,532,"U","4","01790","0100"
"0919921.0032.51","0919921.0032.51.03","0919921","51","03","-","-","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",1,1,"-",2,"2","64","2","1","1","2","3","2","1","1","2","2","2","2","2","3","2","1","1","2","2","2","2","2","1","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","2","2","","","2","2","2","2","2","2","","","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","4",1,"4","4","4",472,2359,"U","4","01791","0100"
"0919921.0064.52","0919921.0064.52.01","0919921","52","01","-","-","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",2,"1","63","1","1","1","1","3","1","1","1","1","2","1","3","1","4","1","1","2","2","1","2","2","2","2","2","2","3","2","0","0","0","0","0","0","0","1","0","1","1","0","0","0","3","2","1","1","2","1","","","","","3","2","2","2","","","2","2","1","1","1","1","1","1","1","0","1","0","1","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","1","1","1","0","0","0","2",1,"2","2","2",472,1415,"U","4","01791","0100"
"0919921.0095.53","0919921.0095.53.01","0919921","53","01","-","-","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",2,"2","69","1","1","3","2","3","2","2","2","2","2","1","2","1","1","2","1","2","2","2","2","2","2","1","1","1","1","2","0","0","0","0","1","0","0","1","1","0","0","0","0","0","3","2","2","1","2","2","","","","","","","2","3","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2",2,"2","2","2",472,944,"U","4","01791","0100"
"0919921.0127.54","0919921.0127.54.01","0919921","54","01","-","-","09","CIUDAD DE MEXICO","017","VENUSTIANO CARRANZA","0001","86","VENUSTIANO CARRANZA","0125","01",0,0,"-",2,"2","68","2","2","3","2","3","2","1","3","2","2","2","3","1","3","2","1","2","2","1","2","2","2","1","1","2","3","2","0","0","1","0","0","0","0","0","1","0","1","0","0","0","3","1","1","1","2","1","","","4","4","3","4","3","4","","","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","1","0","1","1","0","1","0","0","0","0","4",2,"4","4","2",472,944,"U","4","01791","0100"
