"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"0900498.047","0900498.047.02","0900498","01","02","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",4,"2","44","2","1","1","2","3","2","1","2","2","2","2","2","2","3","1","2","1","1","1","2","2","2","1","1","1","3","3","0","0","1","0","0","0","0","1","0","0","1","0","0","0","3","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","0","0","1","1","1","1","0","0","0","0","3","1","03","03","04",440,440,"U","3","0000988","003",""
"0900498.066","0900498.066.02","0900498","02","02","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",4,"2","60","1","1","3","1","3","1","1","2","2","2","2","2","2","1","2","1","2","2","1","2","2","9","2","1","2","2","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","3","2","1","1","2","1","","","","","9","9","9","9","","","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","1","0","0","1","1","0","0","0","3","1","09","09","99",440,2199,"U","3","0000988","003",""
"0900498.080","0900498.080.01","0900498","03","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",4,"1","66","1","1","1","1","3","1","1","1","1","1","1","2","1","1","1","1","2","2","1","1","2","1","2","2","2","2","3","1","0","0","0","0","0","1","0","1","0","0","0","0","0","3","1","1","1","2","1","","","3","2","3","3","1","1","","","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","3","2","08","08","04",440,880,"U","3","0000988","003",""
"0900501.023","0900501.023.02","0900501","01","02","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",3,"1","52","2","1","3","2","3","2","2","2","3","2","3","3","3","3","2","1","2","2","2","1","2","2","2","2","2","3","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","3","2","1","2","2","2","","","","","3","3","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","3","2","07","05","03",438,876,"U","3","0000989","003",""
"0900501.045","0900501.045.01","0900501","02","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",3,"2","62","1","1","3","2","3","2","1","1","2","2","1","2","1","2","2","1","2","2","1","1","2","2","2","2","2","3","3","1","0","0","0","0","0","0","0","1","0","1","0","0","0","3","2","1","1","1","1","","","","","3","2","2","2","9","1","2","1","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","1","07","08","06",438,876,"U","3","0000989","003",""
"0900501.073","0900501.073.01","0900501","03","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",3,"1","43","2","1","1","2","3","2","2","2","2","3","1","2","3","4","2","1","1","2","1","1","2","2","1","1","2","3","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","1","1","","","","","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","3","2","03","03","00",438,438,"U","3","0000989","003",""
"0900501.101","0900501.101.01","0900501","04","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",3,"2","62","2","1","3","1","3","1","1","1","1","3","1","3","3","2","1","1","2","1","1","1","2","2","2","3","3","3","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","4","1","08","07","99",438,438,"U","3","0000989","003",""
"0900501.123","0900501.123.01","0900501","05","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",3,"1","75","2","1","3","2","3","2","2","2","2","2","3","2","2","4","2","1","1","1","1","1","2","2","2","2","2","3","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","3","2","1","1","1","2","","","","","4","4","4","4","3","3","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","0","4","1","00","00","00",438,438,"U","3","0000989","003",""
"0900534.015","0900534.015.01","0900534","01","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",1,"1","52","2","1","2","1","3","3","3","2","2","2","2","2","2","4","2","1","2","1","1","1","2","1","2","3","3","1","3","1","0","0","0","0","0","0","1","0","0","1","0","0","0","3","1","1","1","1","1","","","3","3","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","3","2","08","05","05",490,490,"U","2","0000990","002",""
"0900534.053","0900534.053.01","0900534","03","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",1,"2","60","2","1","1","2","3","2","3","2","2","2","2","3","3","1","2","1","2","2","2","2","2","2","3","2","2","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","1","2","1","1","1","","","4","2","","","2","2","2","9","2","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","4","1","05","99","99",490,1961,"U","2","0000990","002",""
"0900534.070","0900534.070.01","0900534","04","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",1,"2","37","2","1","1","2","3","1","2","2","2","2","1","1","1","3","1","1","2","1","1","1","2","2","1","3","3","2","3","0","0","1","0","1","0","1","0","0","0","0","0","0","0","3","2","1","2","2","2","","","","","1","1","","","","","","","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3","1","08","06","05",490,981,"U","2","0000990","002",""
"0900534.085","0900534.085.01","0900534","05","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",1,"1","59","1","1","3","1","3","1","3","3","3","1","3","3","3","3","2","2","2","2","2","2","2","2","3","2","2","3","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9","2","05","05","05",490,490,"U","2","0000990","002",""
"0900545.015","0900545.015.02","0900545","04","02","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",1,"2","19","2","1","3","2","1","2","1","1","2","1","1","2","1","3","1","1","2","1","1","2","2","2","1","1","2","3","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","3","2","1","1","2","2","","","","","3","2","3","2","","","","","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","3","1","07","99","00",492,1475,"U","3","0000991","003",""
"0900545.041","0900545.041.01","0900545","05","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",1,"1","27","2","1","1","1","3","1","1","1","1","2","2","2","1","3","1","1","2","1","1","1","2","2","1","2","3","1","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","3","1","1","1","1","1","","","3","4","2","2","2","2","3","1","1","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","1","1","0","0","0","4","2","07","05","00",492,492,"U","3","0000991","003",""
"0900545.048","0900545.048.01","0900545","01","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",1,"2","48","1","1","3","1","3","3","1","1","1","3","1","1","1","2","2","1","2","2","1","2","2","2","2","2","3","2","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","2","1","1","2","2","","","","","1","2","2","2","","","","","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","2","07","06","99",492,1475,"U","3","0000991","003",""
"0900545.071","0900545.071.05","0900545","02","05","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",1,"1","32","2","1","1","2","3","2","3","2","2","2","2","3","3","3","1","1","1","1","1","1","1","9","1","1","2","1","3","0","0","1","0","1","0","1","0","0","0","0","0","0","0","3","2","1","1","1","1","","","","","1","2","2","2","9","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","1","1","1","0","0","0","0","4","2","00","00","00",492,3442,"U","3","0000991","003",""
"0900553.015","0900553.015.04","0900553","01","04","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",2,"1","51","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","1","1","","","3","3","1","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","1","1","1","0","0","0","0","0","3","1","08","08","06",524,1048,"U","2","0000992","002",""
"0900553.034","0900553.034.01","0900553","02","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",2,"1","78","2","1","3","2","3","1","1","1","3","1","1","1","1","2","1","1","1","2","2","2","2","2","3","2","2","2","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","2","1","1","1","1","","","","","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2","1","10","08","08",524,1048,"U","2","0000992","002",""
"0900553.050","0900553.050.03","0900553","03","03","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",1,1,"-",2,"1","36","2","1","1","1","3","1","1","3","3","1","3","1","1","4","2","2","1","2","2","2","2","2","2","2","2","3","3","0","0","0","1","0","0","0","1","0","0","0","0","0","0","3","1","1","1","1","1","","","4","4","4","4","4","4","4","4","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","07","09","07",524,524,"U","2","0000992","002",""
"0900553.105","0900553.105.02","0900553","05","02","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",1,1,"-",2,"2","31","1","1","1","1","3","3","1","1","1","1","1","1","3","2","2","1","2","2","2","2","2","2","2","2","2","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","2","1","","","","","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","2","08","08","08",524,524,"U","2","0000992","002",""
"0900585.026","0900585.026.06","0900585","02","06","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",5,"1","30","1","1","1","2","3","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","0","0","1","0","0","0","1","1","0","0","0","0","0","0","3","1","1","1","2","1","","","2","2","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","2","08","08","07",542,2711,"U","3","0000993","003",""
"0900585.043","0900585.043.04","0900585","03","04","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",1,1,"-",5,"2","55","2","1","2","1","3","1","1","1","1","2","3","2","1","2","1","1","1","1","1","1","1","2","1","1","3","3","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","2","1","1","2","1","","","","","3","2","3","2","","","3","2","1","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","3","2","00","00","00",542,542,"U","3","0000993","003",""
"0900585.059","0900585.059.02","0900585","04","02","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",5,"2","46","1","1","3","1","3","1","1","2","1","1","1","2","1","1","1","1","2","2","1","1","2","2","2","2","2","2","3","1","0","0","0","0","0","0","1","0","0","1","0","0","0","3","2","1","1","1","1","","","","","4","4","2","3","3","3","3","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3","1","00","00","05",542,1084,"U","3","0000993","003",""
"0900605.027","0900605.027.03","0900605","01","03","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",2,"1","33","1","1","1","2","3","1","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","2","2","2","2","1","3","0","1","0","0","0","0","0","1","0","0","1","0","0","0","3","1","1","1","1","1","","","4","3","2","2","1","1","2","2","2","2","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","4","1","08","08","05",549,1648,"U","3","0000994","003",""
"0900605.067","0900605.067.01","0900605","02","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",2,"2","32","2","2","2","2","3","1","2","2","2","2","2","2","2","4","1","1","1","1","1","1","2","2","1","1","2","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","2","1","","","2","2","3","4","3","4","","","3","4","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","1","1","0","0","0","3","2","00","00","00",549,549,"U","3","0000994","003",""
"0900605.106","0900605.106.01","0900605","03","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",2,"2","51","2","1","3","1","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","2","1","2","2","2","2","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","1","1","1","1","1","","","2","2","2","2","2","2","3","2","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","08","08","05",549,549,"U","3","0000994","003",""
"0900605.154","0900605.154.01","0900605","04","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",2,"2","46","1","1","1","2","3","1","1","2","2","2","2","2","1","9","1","1","1","2","1","1","2","1","1","1","3","2","3","0","0","1","0","1","0","0","1","0","0","0","0","0","0","3","1","1","1","1","1","","","4","4","4","4","4","4","4","4","4","4","1","0","1","1","1","0","1","1","1","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","1","1","0","1","1","0","0","0","0","4","2","00","00","00",549,1099,"U","3","0000994","003",""
"0900640.013","0900640.013.01","0900640","02","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",3,"1","53","2","1","1","1","3","1","1","2","2","2","2","2","1","4","1","2","1","2","2","2","2","1","2","1","2","1","3","1","0","1","0","0","0","0","0","0","1","0","0","0","0","3","2","1","1","1","1","","","","","9","2","2","2","9","9","2","2","1","1","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","1","0","1","1","1","0","0","0","0","0","4","2","05","05","05",630,1891,"U","4","0000995","004",""
"0900640.038","0900640.038.02","0900640","03","02","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",3,"2","48","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","3","2","3","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","3","1","1","1","1","1","","","2","3","1","1","1","1","1","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","2","06","07","06",630,1261,"U","4","0000995","004",""
"0900640.062","0900640.062.02","0900640","04","02","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",3,"1","27","1","1","1","1","3","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","2","3","0","0","0","1","1","0","0","1","0","0","0","0","0","0","3","2","1","1","2","1","","","","","3","3","3","3","","","2","2","1","1","1","0","1","1","0","0","0","1","0","1","0","0","1","1","0","0","0","0","1","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","3","2","03","03","03",630,1261,"U","4","0000995","004",""
"0900640.086","0900640.086.01","0900640","05","01","09","CIUDAD DE MEXICO","002","AZCAPOTZALCO","0001","71","AZCAPOTZALCO","0124","01",0,0,"-",3,"1","54","1","1","1","1","3","1","1","3","3","3","1","1","3","9","2","1","2","2","2","2","2","2","2","2","2","2","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","3","2","2","1","2","2","","","","","","","9","9","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","4","9","09","99","02",630,2521,"U","4","0000995","004",""
