"UPM","VIV_SEL","N_REN","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","NOM","C_RES","PAREN","SEX","EDAD","NAC_D","NAC_M","COD","COD_SEL","VERIF_COD","I_NIV","I_ANIO","A_ESC","C_ACT","V_ACT","POS","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"2201666
","02
","08
","22
","Queretaro
","014
","Queretaro
","0001
","37
","0120
","01
","0
","1
","-
","5
","-
","3
","3
","2
","04
","
","
","
","B
","
","00
","
","2
","
","
","
","668
","0
","U
","2
","40670
","1980
"
"2201666
","04
","01
","22
","Queretaro
","014
","Queretaro
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","1
","1
","39
","
","
","1
","A
","1
","03
","3
","2
","1
","
","2
","668
","1335
","U
","2
","40670
","1980
"
"2201666
","04
","02
","22
","Queretaro
","014
","Queretaro
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","2
","2
","34
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","668
","0
","U
","2
","40670
","1980
"
"2201666
","04
","03
","22
","Queretaro
","014
","Queretaro
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","1
","14
","
","
","
","A
","
","03
","1
","1
","
","
","
","668
","0
","U
","2
","40670
","1980
"
"2201666
","04
","04
","22
","Queretaro
","014
","Queretaro
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","2
","07
","
","
","
","A
","
","02
","1
","1
","
","
","
","668
","0
","U
","2
","40670
","1980
"
"2201666
","05
","01
","22
","Queretaro
","014
","Queretaro
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","1
","1
","57
","
","
","2
","A
","2
","03
","3
","2
","6
","2
","3
","668
","0
","U
","2
","40670
","1980
"
"2201666
","05
","02
","22
","Queretaro
","014
","Queretaro
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","2
","2
","52
","
","
","1
","A
","1
","02
","3
","2
","5
","4
","
","668
","1335
","U
","2
","40670
","1980
"
"2201666
","05
","03
","22
","Queretaro
","014
","Queretaro
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","5
","2
","15
","
","
","
","A
","
","03
","3
","1
","
","
","
","668
","0
","U
","2
","40670
","1980
"
"2201666
","05
","04
","22
","Queretaro
","014
","Queretaro
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","5
","1
","08
","
","
","
","A
","
","02
","2
","1
","
","
","
","668
","0
","U
","2
","40670
","1980
"
"2202136
","01
","07
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","3
","5
","1
","05
","
","
","
","A
","
","01
","1
","1
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","01
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","6
","2
","23
","
","
","1
","A
","1
","03
","3
","2
","1
","
","2
","883
","4416
","U
","2
","40680
","1980
"
"2202136
","01
","05
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","3
","2
","2
","27
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","883
","0
","U
","2
","40680
","1980
"
"2202136
","01
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","27
","
","
","2
","A
","2
","06
","1
","2
","1
","
","2
","883
","0
","U
","2
","40680
","1980
"
"2202136
","01
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","23
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","883
","0
","U
","2
","40680
","1980
"
"2202136
","01
","06
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","3
","5
","1
","67
","
","
","2
","A
","2
","00
","
","2
","6
","4
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","02
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","48
","
","
","2
","A
","2
","06
","2
","2
","1
","
","3
","883
","0
","U
","2
","40680
","1980
"
"2202136
","02
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","44
","
","
","1
","A
","1
","03
","3
","2
","5
","3
","3
","883
","2650
","U
","2
","40680
","1980
"
"2202136
","02
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","18
","
","
","2
","A
","2
","06
","2
","1
","1
","
","3
","883
","0
","U
","2
","40680
","1980
"
"2202136
","02
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","99
","
","
","
","A
","
","
","
","1
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","03
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","2
","47
","
","
","2
","A
","2
","02
","6
","2
","1
","
","3
","883
","0
","U
","2
","40680
","1980
"
"2202136
","03
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","99
","
","
","
","A
","
","
","
","1
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","03
","09
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","1
","98
","
","
","1
","A
","1
","03
","3
","2
","1
","
","2
","883
","1766
","U
","2
","40680
","1980
"
"2202136
","03
","10
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","99
","
","
","
","A
","
","
","
","2
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","03
","05
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","99
","
","
","
","A
","
","
","
","2
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","03
","06
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","99
","
","
","
","A
","
","
","
","1
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","03
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","99
","
","
","
","A
","
","
","
","2
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","03
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","99
","
","
","
","A
","
","
","
","2
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","03
","07
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","99
","
","
","
","A
","
","
","
","1
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","03
","08
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","2
","99
","
","
","
","A
","
","
","
","1
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","04
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","77
","
","
","1
","A
","1
","02
","6
","2
","6
","4
","
","883
","3533
","U
","2
","40680
","1980
"
"2202136
","04
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","77
","
","
","2
","A
","2
","02
","6
","2
","5
","4
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","04
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","3
","5
","1
","50
","
","
","2
","A
","2
","07
","3
","2
","1
","
","2
","883
","0
","U
","2
","40680
","1980
"
"2202136
","04
","05
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","3
","5
","1
","17
","
","
","
","A
","
","03
","3
","1
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","04
","06
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","3
","5
","1
","05
","
","
","
","A
","
","01
","2
","2
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","04
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","3
","3
","2
","40
","
","
","2
","A
","2
","06
","3
","2
","5
","4
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","04
","07
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","3
","5
","2
","03
","
","
","
","A
","
","00
","
","2
","
","
","
","883
","0
","U
","2
","40680
","1980
"
"2202136
","05
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","46
","
","
","1
","A
","1
","02
","6
","2
","1
","
","2
","883
","3533
","U
","2
","40680
","1980
"
"2202136
","05
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","45
","
","
","2
","A
","2
","00
","
","2
","1
","
","3
","883
","0
","U
","2
","40680
","1980
"
"2202136
","05
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","26
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","883
","0
","U
","2
","40680
","1980
"
"2202136
","05
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","22
","
","
","2
","A
","2
","06
","3
","2
","1
","
","2
","883
","0
","U
","2
","40680
","1980
"
"2202186
","01
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","2
","2
","83
","99
","99
","2
","A
","2
","00
","
","2
","5
","4
","
","795
","0
","U
","2
","40690
","1980
"
"2202186
","01
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","1
","1
","85
","15
","12
","1
","A
","1
","02
","3
","2
","8
","4
","
","795
","1589
","U
","2
","40690
","1980
"
"2202186
","02
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","1
","-
","4
","-
","1
","1
","1
","34
","
","
","1
","A
","1
","06
","3
","2
","1
","
","2
","795
","795
","U
","2
","40690
","1980
"
"2202186
","02
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","1
","-
","4
","-
","1
","3
","1
","12
","
","
","
","B
","
","02
","6
","1
","
","
","
","795
","0
","U
","2
","40690
","1980
"
"2202186
","02
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","1
","-
","4
","-
","1
","3
","1
","07
","
","
","
","B
","
","02
","1
","1
","
","
","
","795
","0
","U
","2
","40690
","1980
"
"2202186
","03
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","1
","1
","-
","4
","-
","1
","1
","2
","57
","30
","05
","2
","A
","2
","03
","3
","2
","5
","4
","
","795
","0
","U
","2
","40690
","1980
"
"2202186
","03
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","1
","1
","-
","4
","-
","1
","3
","1
","26
","25
","10
","1
","A
","1
","08
","5
","2
","1
","
","2
","795
","1589
","U
","2
","40690
","1980
"
"2202186
","04
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","1
","1
","-
","4
","-
","3
","1
","2
","39
","
","
","2
","B
","2
","03
","3
","2
","1
","
","2
","795
","0
","U
","2
","40690
","1980
"
"2202186
","04
","06
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","1
","1
","-
","4
","-
","3
","3
","1
","18
","
","
","2
","B
","2
","03
","1
","2
","1
","
","2
","795
","0
","U
","2
","40690
","1980
"
"2202186
","04
","07
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","1
","1
","-
","4
","-
","3
","3
","2
","17
","
","
","
","B
","
","06
","1
","1
","
","
","
","795
","0
","U
","2
","40690
","1980
"
"2202186
","04
","05
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","1
","1
","-
","4
","-
","3
","3
","1
","21
","
","
","1
","A
","1
","06
","3
","2
","1
","
","2
","795
","2384
","U
","2
","40690
","1980
"
"2202186
","05
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","1
","1
","50
","
","
","2
","A
","2
","08
","5
","1
","1
","
","2
","795
","0
","U
","2
","40690
","1980
"
"2202186
","05
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","3
","2
","12
","
","
","
","A
","
","02
","5
","1
","
","
","
","795
","0
","U
","2
","40690
","1980
"
"2202186
","05
","05
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","3
","1
","09
","
","
","
","A
","
","02
","2
","1
","
","
","
","795
","0
","U
","2
","40690
","1980
"
"2202186
","05
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","2
","2
","37
","
","
","1
","A
","1
","07
","3
","2
","5
","1
","3
","795
","1589
","U
","2
","40690
","1980
"
"2202186
","05
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","3
","1
","14
","
","
","
","A
","
","03
","1
","1
","
","
","
","795
","0
","U
","2
","40690
","1980
"
"2202212
","01
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","1
","1
","82
","99
","99
","1
","A
","1
","08
","5
","2
","6
","4
","
","1269
","3807
","U
","4
","40700
","2000
"
"2202212
","01
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","2
","2
","77
","99
","99
","2
","A
","2
","06
","3
","2
","8
","4
","
","1269
","0
","U
","4
","40700
","2000
"
"2202212
","01
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","2
","54
","99
","99
","2
","A
","2
","00
","
","2
","7
","
","
","1269
","0
","U
","4
","40700
","2000
"
"2202212
","02
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","1
","1
","39
","24
","08
","2
","A
","2
","08
","5
","2
","1
","
","3
","1269
","0
","U
","4
","40700
","2000
"
"2202212
","02
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","2
","2
","46
","16
","05
","1
","A
","1
","06
","3
","2
","1
","
","2
","1269
","2538
","U
","4
","40700
","2000
"
"2202212
","02
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","1
","15
","
","
","
","A
","
","03
","3
","1
","
","
","
","1269
","0
","U
","4
","40700
","2000
"
"2202212
","02
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","3
","2
","12
","
","
","
","A
","
","02
","5
","1
","
","
","
","1269
","0
","U
","4
","40700
","2000
"
"2202212
","04
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","1
","1
","63
","
","
","1
","A
","1
","08
","5
","2
","6
","4
","
","1269
","2538
","U
","4
","40700
","2000
"
"2202212
","04
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","5
","-
","1
","2
","2
","63
","
","
","2
","A
","2
","04
","3
","2
","6
","4
","
","1269
","0
","U
","4
","40700
","2000
"
"2202216
","01
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","1
","-
","
","3
","2
","14
","
","
","
","
","
","03
","1
","1
","
","
","
","2047
","0
","U
","4
","40710
","2000
"
"2202216
","01
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","1
","-
","
","3
","1
","04
","
","
","
","
","
","01
","1
","1
","
","
","
","2047
","0
","U
","4
","40710
","2000
"
"2202216
","01
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","1
","-
","
","1
","1
","47
","
","
","1
","A
","
","06
","3
","2
","1
","
","3
","2047
","4095
","U
","4
","40710
","2000
"
"2202216
","01
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","1
","-
","
","2
","2
","43
","
","
","2
","
","
","07
","3
","2
","5
","3
","3
","2047
","0
","U
","4
","40710
","2000
"
"2202216
","02
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","1
","-
","
","1
","2
","69
","
","
","1
","A
","
","08
","5
","2
","1
","
","3
","2047
","2047
","U
","4
","40710
","2000
"
"2202216
","05
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","1
","-
","
","1
","1
","36
","
","
","2
","A
","
","08
","5
","1
","1
","
","4
","2047
","0
","U
","4
","40710
","2000
"
"2202216
","05
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","1
","-
","
","2
","2
","33
","
","
","1
","A
","
","08
","5
","1
","1
","
","2
","2047
","4095
","U
","4
","40710
","2000
"
"2202269
","02
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","2
","2
","35
","
","
","2
","A
","2
","08
","5
","2
","1
","
","2
","1279
","0
","U
","4
","40720
","2000
"
"2202269
","02
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","3
","1
","11
","
","
","
","A
","
","02
","4
","1
","
","
","
","1279
","0
","U
","4
","40720
","2000
"
"2202269
","02
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","1
","1
","38
","
","
","1
","A
","1
","08
","5
","2
","1
","
","2
","1279
","2557
","U
","4
","40720
","2000
"
"2202269
","02
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","3
","1
","07
","
","
","
","A
","
","01
","3
","1
","
","
","
","1279
","0
","U
","4
","40720
","2000
"
"2202269
","02
","05
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","3
","2
","05
","
","
","
","A
","
","01
","1
","1
","
","
","
","1279
","0
","U
","4
","40720
","2000
"
"2202269
","03
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","1
","2
","33
","
","
","1
","A
","1
","08
","5
","2
","1
","
","3
","1279
","1279
","U
","4
","40720
","2000
"
"2202269
","03
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","3
","1
","11
","
","
","
","A
","
","02
","5
","1
","
","
","
","1279
","0
","U
","4
","40720
","2000
"
"2202269
","04
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","1
","1
","-
","4
","-
","1
","1
","1
","59
","99
","99
","1
","A
","1
","06
","3
","2
","1
","
","3
","1279
","1279
","U
","4
","40720
","2000
"
"2202269
","05
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","4
","-
","1
","1
","2
","32
","
","
","1
","A
","1
","08
","5
","2
","1
","
","2
","1279
","1279
","U
","4
","40720
","2000
"
"2202272
","01
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","45
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","2017
","0
","U
","4
","40730
","2000
"
"2202272
","01
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","22
","
","
","1
","A
","1
","08
","3
","1
","8
","2
","3
","2017
","8067
","U
","4
","40730
","2000
"
"2202272
","01
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","48
","
","
","2
","A
","2
","06
","3
","2
","1
","
","2
","2017
","0
","U
","4
","40730
","2000
"
"2202272
","01
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","19
","
","
","2
","A
","2
","08
","1
","1
","4
","4
","
","2017
","0
","U
","4
","40730
","2000
"
"2202272
","01
","05
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","13
","
","
","
","A
","
","03
","1
","1
","
","
","
","2017
","0
","U
","4
","40730
","2000
"
"2202272
","02
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","2
","66
","
","
","2
","A
","2
","06
","3
","2
","5
","4
","
","2017
","0
","U
","4
","40730
","2000
"
"2202272
","02
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","33
","
","
","2
","A
","2
","08
","5
","2
","1
","
","2
","2017
","0
","U
","4
","40730
","2000
"
"2202272
","02
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","40
","
","
","2
","A
","2
","08
","5
","2
","1
","
","2
","2017
","0
","U
","4
","40730
","2000
"
"2202272
","02
","04
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","2
","20
","
","
","1
","A
","1
","06
","3
","1
","1
","
","2
","2017
","8067
","U
","4
","40730
","2000
"
"2202272
","03
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","41
","
","
","1
","A
","1
","08
","5
","2
","1
","
","2
","2017
","4033
","U
","4
","40730
","2000
"
"2202272
","03
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","39
","
","
","2
","A
","2
","08
","5
","2
","1
","
","2
","2017
","0
","U
","4
","40730
","2000
"
"2202272
","03
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","99
","
","
","
","A
","
","
","
","1
","
","
","
","2017
","0
","U
","4
","40730
","2000
"
"2202272
","05
","02
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","2
","99
","
","
","
","A
","
","
","
","2
","
","
","
","2017
","0
","U
","4
","40730
","2000
"
"2202272
","05
","03
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","99
","
","
","
","A
","
","
","
","1
","
","
","
","2017
","0
","U
","4
","40730
","2000
"
"2202272
","05
","01
","22
","Queretaro
","006
","Corregidora
","0001
","37
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","2
","50
","
","
","1
","A
","1
","08
","5
","2
","1
","
","2
","2017
","2017
","U
","4
","40730
","2000
"
"2202320
","02
","01
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","1
","2
","63
","
","
","1
","A
","
","04
","2
","2
","1
","
","3
","1554
","1554
","U
","3
","40740
","1990
"
"2202320
","03
","03
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","3
","2
","06
","
","
","
","A
","
","00
","
","1
","
","
","
","1554
","0
","U
","3
","40740
","1990
"
"2202320
","03
","04
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","3
","1
","12
","
","
","
","A
","
","02
","5
","1
","
","
","
","1554
","0
","U
","3
","40740
","1990
"
"2202320
","03
","01
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","1
","1
","43
","
","
","2
","A
","
","08
","5
","2
","1
","
","2
","1554
","0
","U
","3
","40740
","1990
"
"2202320
","03
","02
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","2
","2
","44
","
","
","1
","A
","
","08
","5
","2
","5
","4
","
","1554
","3108
","U
","3
","40740
","1990
"
"2202320
","04
","03
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","3
","1
","09
","
","
","
","A
","
","02
","3
","1
","
","
","
","1554
","0
","U
","3
","40740
","1990
"
"2202320
","04
","04
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","3
","1
","07
","
","
","
","A
","
","02
","1
","1
","
","
","
","1554
","0
","U
","3
","40740
","1990
"
"2202320
","04
","01
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","1
","1
","46
","
","
","2
","A
","
","09
","3
","2
","3
","2
","3
","1554
","0
","U
","3
","40740
","1990
"
"2202320
","04
","02
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","2
","2
","41
","
","
","1
","A
","
","08
","5
","2
","1
","
","2
","1554
","3108
","U
","3
","40740
","1990
"
"2202320
","05
","03
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","3
","1
","28
","
","
","2
","A
","
","08
","5
","2
","1
","
","2
","1554
","0
","U
","3
","40740
","1990
"
"2202320
","05
","04
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","3
","1
","22
","
","
","2
","A
","
","08
","2
","1
","4
","4
","
","1554
","0
","U
","3
","40740
","1990
"
"2202320
","05
","05
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","3
","2
","18
","
","
","2
","A
","
","06
","2
","1
","4
","4
","
","1554
","0
","U
","3
","40740
","1990
"
"2202320
","05
","01
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","1
","1
","51
","
","
","2
","A
","
","08
","5
","2
","1
","
","4
","1554
","0
","U
","3
","40740
","1990
"
"2202320
","05
","02
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","1
","-
","
","2
","2
","49
","
","
","1
","A
","
","06
","3
","2
","5
","4
","
","1554
","7770
","U
","3
","40740
","1990
"
"2202341
","01
","01
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","45
","
","
","2
","A
","2
","08
","5
","2
","1
","
","3
","1133
","0
","U
","4
","40750
","2000
"
"2202341
","01
","02
","22
","Queretaro
","006
","Corregidora
","0044
","37
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","2
","46
","
","
","1
","A
","1
","06
","3
","2
","1
","
","2
","1133
","2266
","U
","4
","40750
","2000
"
