"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","ID_VIVT","ID_PERT","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_6_7","BP1_6_8","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"2602540.0045.05","2602540.0045.05.02","2602540","05","02","2602540.045","2602540.045.02","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"1","24","2","1","1","2","3","2","1","2","2","1","1","2","2","3","1","1","1","2","2","1","2","1","1","1","1","1","2","2","2","2","2","2","2","1","2","1","1","1","1","1","1","3","4","3","3","4","4","3","3","3","3","2","2","1","1","0","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","4",1,"1","1","1","1","2","2","2","2","2","2","2","2","2",1011,3034,"U","3","1845","0239"
"2602540.0075.02","2602540.0075.02.01","2602540","02","01","2602540.075","2602540.075.01","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"1","31","1","1","2","1","3","1","1","2","2","1","1","1","1","3","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","3","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","0","1","1","1","1","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1011,1011,"U","3","1845","0239"
"2602540.0100.03","2602540.0100.03.01","2602540","03","01","2602540.100","2602540.100.01","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"1","37","2","1","1","1","3","3","1","1","1","3","1","2","1","4","1","1","2","2","2","1","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","9","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","0","1","0","1","0","1","0","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2",1011,1011,"U","3","1845","0239"
"2602540.0109.01","2602540.0109.01.01","2602540","01","01","2602540.109","2602540.109.01","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"2","60","1","1","3","1","3","1","2","1","1","3","1","1","1","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","0","0","0","1","0","1","0","0","0","0","0","4",1,"1","2","2","","2","2","2","2","2","2","2","2","2",1011,2023,"U","3","1845","0239"
"2602605.0017.01","2602605.0017.01.02","2602605","01","02","2602605.017","2602605.017.02","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",5,"2","35","2","1","2","2","3","2","2","2","2","1","1","1","3","4","1","1","2","2","1","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","2","2","2","1","1","1","1","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","0","1","0","1","1","1","0","0","0","3",9,"2","","2","","2","2","2","2","2","2","2","2","2",1082,2165,"U","3","1846","0239"
"2602605.0041.02","2602605.0041.02.02","2602605","02","02","2602605.041","2602605.041.02","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",5,"1","28","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","1","1","1","1","0","1","1","1","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2",1082,3247,"U","3","1846","0239"
"2602605.0069.03","2602605.0069.03.02","2602605","03","02","2602605.069","2602605.069.02","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",5,"2","35","2","1","1","2","3","1","1","1","2","1","1","2","2","3","1","1","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","3","2","3","2","2","2","2","2","2","2","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1082,2165,"U","3","1846","0239"
"2602605.0118.05","2602605.0118.05.01","2602605","05","01","2602605.118","2602605.118.01","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",5,"2","52","2","1","1","1","3","1","1","1","1","1","1","1","2","4","2","1","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","3","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","2",9,"1","2","2","","2","2","2","2","2","2","2","2","2",1082,2165,"U","3","1846","0239"
"2602647.0036.05","2602647.0036.05.01","2602647","05","01","2602647.036","2602647.036.01","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",5,"2","82","2","2","3","1","3","3","3","3","3","2","1","2","3","4","1","1","1","1","1","1","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","","","","","4","3","3","3","9","9","","","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",974,974,"U","3","1847","0239"
"2602647.0061.02","2602647.0061.02.06","2602647","02","06","2602647.061","2602647.061.06","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,1,"-",5,"2","22","2","1","1","2","1","1","1","2","2","2","2","2","2","4","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","4","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2",974,3894,"U","3","1847","0239"
"2602647.0086.03","2602647.0086.03.01","2602647","03","01","2602647.086","2602647.086.01","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",5,"1","47","2","1","1","1","3","1","1","1","1","3","1","1","3","2","2","2","2","2","2","1","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","9","9","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2",974,974,"U","3","1847","0239"
"2602772.0015.01","2602772.0015.01.01","2602772","01","01","2602772.015","2602772.015.01","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"2","66","1","1","3","1","3","1","3","3","3","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","1","1","","","","","1","1","1","1","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",1073,1073,"U","2","1848","0241"
"2602772.0035.02","2602772.0035.02.01","2602772","02","01","2602772.035","2602772.035.01","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"1","45","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","0","0","1","1","0","1","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2",1073,4291,"U","2","1848","0241"
"2602772.0054.03","2602772.0054.03.01","2602772","03","01","2602772.054","2602772.054.01","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"1","23","2","1","1","2","3","1","1","1","2","2","2","2","2","3","1","1","1","2","2","1","2","2","1","1","2","1","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","3","3","3","3","2","2","2","2","4","2","1","2","1","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","0","0","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1073,1073,"U","2","1848","0241"
"2602772.0071.04","2602772.0071.04.01","2602772","04","01","2602772.071","2602772.071.01","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"1","52","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","2","2","2","2","2","1","2","1","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1073,2145,"U","2","1848","0241"
"2602772.0088.05","2602772.0088.05.02","2602772","05","02","2602772.088","2602772.088.02","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"1","25","2","1","1","2","3","3","1","2","2","2","1","2","2","3","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","3","4","2","2","1","2","1","2","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","1","0","1","0","1","1","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2",1073,2145,"U","2","1848","0241"
"2602858.0019.55","2602858.0019.55.01","2602858","55","01","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",2,"2","53","2","1","2","2","3","3","2","2","2","2","1","2","3","3","1","1","1","1","1","1","2","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","","","","","3","2","","","","","","","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2",1147,2295,"U","2","4920","0241"
"2602858.0057.53","2602858.0057.53.01","2602858","53","01","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",2,"2","29","1","1","1","2","3","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2",1147,1147,"U","2","4920","0241"
"2602858.0085.54","2602858.0085.54.02","2602858","54","02","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",2,"2","51","2","1","3","2","3","3","1","3","3","1","1","1","1","9","1","1","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","1","1","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",1147,5737,"U","2","4920","0241"
"2602858.0092.51","2602858.0092.51.01","2602858","51","01","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",2,"2","68","1","1","3","1","3","1","1","3","3","1","1","3","3","9","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","1","1","","","9","9","","","","","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1147,1147,"U","2","4920","0241"
"2602910.0026.55","2602910.0026.55.01","2602910","55","01","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",1,"1","45","1","2","2","2","3","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","3","2","3","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","1","1","0","0","0","3",1,"1","2","1","2","2","2","2","2","2","2","2","2","2",1192,2383,"U","2","4921","0241"
"2602910.0039.52","2602910.0039.52.02","2602910","52","02","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",1,"2","60","2","1","3","1","3","1","3","2","1","1","1","1","1","3","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","1","1","0","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1192,3575,"U","2","4921","0241"
"2602910.0090.54","2602910.0090.54.01","2602910","54","01","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",1,"2","45","1","1","1","1","3","3","3","1","1","1","1","3","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","2",2,"2","","2","","1","2","2","2","2","2","2","2","2",1192,2383,"U","2","4921","0241"
"2602910.0100.51","2602910.0100.51.01","2602910","51","01","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",1,"2","25","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","","","","","1","2","1","2","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","0","1","1","0","1","1","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2",1192,4766,"U","2","4921","0241"
"2602914.0106.01","2602914.0106.01.01","2602914","01","01","2602914.106","2602914.106.01","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",5,"2","49","2","1","1","1","3","3","1","3","1","1","1","1","1","4","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","1","0","1","1","1","1","1","0","0","0","2",9,"2","","2","","2","2","2","2","2","2","2","2","2",1067,1067,"U","2","1849","0241"
"2602934.0011.53","2602934.0011.53.03","2602934","53","03","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",2,"2","24","2","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","2","3","2","2","2","2","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2",1393,4180,"U","4","4922","0240"
"2602934.0014.01","2602934.0014.01.02","2602934","01","02","2602934.014","2602934.014.02","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"2","29","2","1","1","1","3","2","1","1","1","3","1","1","1","3","2","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","3","3","3","3","2","2","2","","","","","1","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","4",2,"2","","1","1","2","2","2","2","2","2","2","2","2",912,1824,"U","3","1850","0239"
"2602934.0035.54","2602934.0035.54.01","2602934","54","01","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",2,"1","53","1","1","1","1","3","1","1","1","1","1","1","1","1","4","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","3","2","3","2","2","2","2","2","2","2","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",1393,2786,"U","4","4922","0240"
"2602934.0042.02","2602934.0042.02.02","2602934","02","02","2602934.042","2602934.042.02","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"2","35","2","1","1","2","3","2","2","2","2","1","2","2","2","4","1","1","1","2","1","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","3","2","3","1","2","1","2","","","2","2","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","2",2,"1","2","1","2","2","2","1","1","2","2","2","1","2",912,1824,"U","3","1850","0239"
"2602934.0068.03","2602934.0068.03.02","2602934","03","02","2602934.068","2602934.068.02","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"2","19","1","1","3","2","1","1","1","1","1","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","1","1","2","2","2","3","2","2","2","2","1","2","","","","","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","1","1","1","1","0","0","0","0","3",2,"2","","2","","1","2","2","2","2","2","2","2","2",912,2735,"U","3","1850","0239"
"2602934.0082.52","2602934.0082.52.01","2602934","52","01","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",2,"2","58","2","1","1","2","3","2","2","2","2","2","2","2","2","4","2","2","2","2","9","2","9","9","1","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","1","1","1","1","1","1","1","0","0","0","2",9,"1","2","2","","2","2","2","2","2","2","2","2","2",1393,5573,"U","4","4922","0240"
"2602934.0097.04","2602934.0097.04.02","2602934","04","02","2602934.097","2602934.097.02","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"1","25","1","1","1","1","3","3","1","1","1","3","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","1","0","1","0","1","1","0","0","0","0","2",1,"2","","1","2","2","2","2","2","2","2","2","2","2",912,2735,"U","3","1850","0239"
"2602934.0113.51","2602934.0113.51.02","2602934","51","02","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",2,"2","44","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","3","3","3","3","9","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","2","4","4","1","1","1","1","2","1","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","1","0","1","0","1","1","1","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2",1393,2786,"U","4","4922","0240"
"2602934.0123.05","2602934.0123.05.03","2602934","05","03","2602934.123","2602934.123.03","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",4,"1","24","2","1","2","2","3","1","1","1","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","1","1","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","1","1","0","1","1","1","1","1","0","1","1","1","1","1","0","0","0","3",1,"2","","1","2","2","2","2","1","2","2","2","1","2",912,3647,"U","3","1850","0239"
"2603003.0011.55","2603003.0011.55.02","2603003","55","02","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",2,"2","24","2","1","1","1","3","2","2","2","2","2","1","2","1","4","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","4","3","3","1","2","2","2","3","2","2","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","3",1,"2","","2","","1","2","2","2","2","2","2","2","2",1267,2533,"U","4","4923","0240"
"2603003.0060.54","2603003.0060.54.01","2603003","54","01","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",2,"2","72","2","2","3","1","3","3","1","2","3","2","2","3","3","3","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2",1267,1267,"U","4","4923","0240"
"2603003.0122.52","2603003.0122.52.01","2603003","52","01","-","-","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",2,"2","22","2","1","1","2","3","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","3","1","1","2","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","1","1","1","1","1","1","1","1","0","0","0","2",1,"2","","2","","1","2","2","1","2","2","2","2","2",1267,1267,"U","4","4923","0240"
"2603060.0020.01","2603060.0020.01.02","2603060","01","02","2603060.020","2603060.020.02","26","SONORA","030","HERMOSILLO","0001","43","HERMOSILLO","0424","01",0,0,"-",5,"1","32","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","1","9","9","1","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","4","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2",1197,3592,"U","4","1851","0240"
