"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"2402962.108","2402962.108.02","2402962","05","02","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",1,"2","36","1","1","1","2","3","3","1","1","2","2","1","2","1","2","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","1","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","0","0","2",1,"2","","2","","1","2","2","2","2","2","2","2","2","1",1112,2224,"U","3","02314","00118",""
"2402992.020","2402992.020.01","2402992","01","01","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",5,"1","30","1","1","1","2","3","3","2","3","2","3","1","1","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","4","4","2","3","2","3","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1371,2741,"U","4","02328","00119",""
"2402992.093","2402992.093.01","2402992","03","01","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",5,"1","31","2","1","1","1","3","3","1","1","1","3","2","2","3","3","2","1","1","2","2","1","2","2","1","1","1","3","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","3","2","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1371,2741,"U","4","02328","00119",""
"2402992.135","2402992.135.01","2402992","04","01","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",5,"1","41","2","1","2","2","3","2","2","3","2","3","1","2","2","3","1","2","2","1","1","2","2","2","2","1","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","3","2","3","2","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","1","0","1","1","1","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1371,1371,"U","4","02328","00119",""
"2402992.169","2402992.169.02","2402992","05","02","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",5,"2","33","2","2","1","1","3","3","2","2","2","3","2","3","2","4","1","1","2","1","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","","","","","2","3","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","1","0","1","1","1","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1371,2741,"U","4","02328","00119",""
"2402999.024","2402999.024.03","2402999","02","03","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",3,"2","69","2","1","3","2","3","2","2","3","3","3","2","2","3","3","2","1","2","2","2","2","2","9","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","1","0","1","0","1","0","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",1232,6161,"U","2","02286","00117",""
"2402999.104","2402999.104.01","2402999","01","01","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",3,"1","58","2","1","1","2","3","2","2","2","2","2","1","2","3","4","1","1","1","1","1","1","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","2","4","2","3","2","3","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","2",1232,2464,"U","2","02286","00117",""
"2402999.308","2402999.308.01","2402999","03","01","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",3,"2","29","2","1","1","2","1","2","1","1","1","2","1","1","2","3","1","1","1","1","1","1","1","1","2","1","1","3","2","2","2","2","2","2","2","2","2","1","1","1","","","","","2","3","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","3",2,"2","","2","","1","2","2","1","2","2","2","2","2","1",1232,1232,"U","2","02286","00117",""
"2402999.339","2402999.339.01","2402999","04","01","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",3,"1","42","2","1","1","2","3","3","1","2","2","2","1","2","2","1","1","1","2","1","9","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","2","2","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2",9,"2","","2","","2","2","2","2","2","2","2","2","2","1",1232,3696,"U","2","02286","00117",""
"2403021.007","2403021.007.01","2403021","01","01","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",5,"2","69","1","1","3","1","3","1","1","3","3","1","1","3","3","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2","1","1","1","1","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1",2,"1","2","2","","2","2","2","2","2","2","2","2","2","3",1180,5899,"U","3","02315","00118",""
"2403021.032","2403021.032.02","2403021","02","02","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",5,"2","33","2","1","3","2","3","2","2","2","2","2","1","2","2","4","1","1","1","2","1","1","2","2","2","1","1","1","2","2","2","2","1","2","2","2","2","1","1","2","","","","","1","2","1","2","","","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","0","1","0","1","0","0","0","0","0","2",9,"2","","2","","2","2","2","2","2","2","2","2","2","1",1180,2359,"U","3","02315","00118",""
"2403021.064","2403021.064.01","2403021","03","01","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",5,"1","64","2","1","3","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1180,5899,"U","3","02315","00118",""
"2403021.108","2403021.108.01","2403021","04","01","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",5,"1","29","1","1","1","2","3","1","1","1","2","2","1","1","1","1","1","2","1","2","2","2","2","2","2","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1180,2359,"U","3","02315","00118",""
"2403076.020","2403076.020.01","2403076","01","01","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",4,"1","52","2","2","2","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","3","3","2","3","3","3","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","1","1","1","1","0","0","0","0","1","1","1","0","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1515,3030,"U","4","02329","00119",""
"2403076.040","2403076.040.01","2403076","02","01","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",4,"1","48","2","1","1","2","3","3","1","2","2","3","2","2","1","3","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","1","1","1","1","1","1","4","4","3","3","2","2","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1515,1515,"U","4","02329","00119",""
"2403076.073","2403076.073.02","2403076","03","02","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",4,"2","34","2","1","2","2","3","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1515,3030,"U","4","02329","00119",""
"2403076.095","2403076.095.02","2403076","04","02","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",4,"1","34","1","1","1","1","3","1","1","2","2","3","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","","","3","3","3","3","2","1","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",1515,3030,"U","4","02329","00119",""
"2403076.120","2403076.120.03","2403076","05","03","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",4,"1","31","2","1","2","2","3","3","3","1","2","2","2","1","2","3","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","1","1","1","2","3","2","2","3","3","1","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1515,4544,"U","4","02329","00119",""
"2403146.206","2403146.206.02","2403146","02","02","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",2,"2","39","1","1","1","1","3","1","1","1","3","1","1","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","","","","","3","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","0","0","1","0","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1157,2314,"U","4","02330","00119",""
"2403146.285","2403146.285.03","2403146","03","03","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",1,1,"-",2,"2","30","2","1","2","2","3","2","2","2","2","2","2","2","1","3","1","1","1","1","9","1","2","2","1","1","1","2","2","1","2","1","1","2","2","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","0","2",2,"2","","1","1","2","2","2","2","2","2","2","2","2","1",1157,1157,"U","4","02330","00119",""
"2403146.306","2403146.306.02","2403146","04","02","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",2,"2","32","2","1","1","1","3","1","1","1","2","3","2","2","1","3","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","","","","","2","3","2","3","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",1157,2314,"U","4","02330","00119",""
"2403146.333","2403146.333.03","2403146","05","03","24","SAN LUIS POTOSI","035","SOLEDAD DE GRACIANO SANCHEZ","0001","39","SAN LUIS POTOSI","0423","01",0,0,"-",2,"1","21","2","2","2","2","9","2","2","2","2","3","2","2","2","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","3","2","3","1","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","0","1","0","1","0","0","0","1",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1157,3470,"U","4","02330","00119",""
"2500003.008","2500003.008.02","2500003","04","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"1","74","1","1","1","1","3","1","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2",1,"1","1","1","1","2","2","2","2","2","2","2","2","2","1",314,629,"U","3","05068","00264",""
"2500003.028","2500003.028.02","2500003","01","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","43","1","2","2","2","3","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","1","","","","","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","0","0","1","0","0","1","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",314,1257,"U","3","05068","00264",""
"2500003.047","2500003.047.02","2500003","02","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","45","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",314,629,"U","3","05068","00264",""
"2500003.071","2500003.071.02","2500003","03","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","63","2","1","3","1","3","1","1","1","1","3","1","1","1","3","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","","","","","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",314,629,"U","3","05068","00264",""
"2500003.094","2500003.094.02","2500003","05","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"1","28","1","1","1","1","3","1","1","2","2","2","2","1","2","3","2","1","1","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","3","2","2","2","2","2","2","1","1","0","1","0","1","0","1","1","1","0","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","0","0","2",1,"1","2","1","1","2","2","2","2","2","2","2","2","2","1",314,1257,"U","3","05068","00264",""
"2500008.007","2500008.007.01","2500008","01","01","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","61","1","1","3","1","3","1","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","3","9","3","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",326,653,"U","4","05096","00265",""
"2500008.030","2500008.030.02","2500008","04","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"1","25","1","1","3","1","1","3","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","3","2","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",326,653,"U","4","05096","00265",""
"2500008.054","2500008.054.01","2500008","05","01","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"1","66","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","4","3","3","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",326,653,"U","4","05096","00265",""
"2500008.086","2500008.086.01","2500008","02","01","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","72","1","1","3","1","3","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","4","4","","","","","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1",2,"1","2","2","","2","2","2","2","2","2","2","2","2","2",326,653,"U","4","05096","00265",""
"2500008.112","2500008.112.01","2500008","03","01","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","30","2","1","2","2","3","1","1","2","2","3","1","1","2","3","2","1","2","1","1","2","2","2","1","1","1","3","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","3","3","3","3","3","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2",1,"1","1","2","","2","2","2","2","2","2","2","2","2","1",326,326,"U","4","05096","00265",""
"2500023.022","2500023.022.02","2500023","02","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"1","21","2","1","1","1","1","2","1","2","2","2","2","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","2","3","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",415,831,"U","2","05054","00263",""
"2500023.041","2500023.041.02","2500023","01","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","44","1","1","1","1","3","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","3","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","1","0","1","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",415,831,"U","2","05054","00263",""
"2500023.059","2500023.059.02","2500023","03","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","62","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","1","1","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","1","1","1","2","2","","","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",415,831,"U","2","05054","00263",""
"2500023.084","2500023.084.02","2500023","04","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","50","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","","","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","1","0","1","1","1","0","1","0","1","0","0","0","2",1,"1","2","1","2","2","2","2","2","2","2","2","2","2","1",415,1246,"U","2","05054","00263",""
"2500023.098","2500023.098.02","2500023","05","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"1","22","2","1","2","2","3","3","2","1","3","1","1","1","2","4","1","1","1","1","1","2","2","1","1","2","2","3","2","2","2","2","1","2","2","1","1","1","1","1","2","4","2","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",415,831,"U","2","05054","00263",""
"2500025.013","2500025.013.01","2500025","02","01","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"1","43","1","1","1","1","3","1","1","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","0","1","1","1","0","1","0","0","0","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",444,888,"U","2","05055","00263",""
"2500025.058","2500025.058.02","2500025","03","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","56","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","1","1","2","","","","","1","1","1","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",444,888,"U","2","05055","00263",""
"2500025.083","2500025.083.02","2500025","04","02","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","76","2","1","3","2","3","2","3","3","3","3","1","2","2","4","2","2","2","2","2","2","2","2","2","3","2","2","2","1","1","1","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","3",444,1331,"U","2","05055","00263",""
"2500025.102","2500025.102.01","2500025","05","01","25","SINALOA","001","AHOME","0001","42","LOS MOCHIS","0423","01",0,0,"-",2,"2","68","1","1","3","1","3","2","3","3","3","3","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","2","1","1","","","","","","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","1","0","1","0","1","0","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","4",444,444,"U","2","05055","00263",""
