"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","BP4_2","BP4_3_1","BP4_4_1_1","BP4_4_1_2","BP4_4_1_3","BP4_5_1_1","BP4_5_1_2","BP4_5_1_3","BP4_5_1_4","BP4_5_1_5","BP4_5_1_6","BP4_5_1_7","BP4_5_1_8","BP4_5_1_9","BP4_3_2","BP4_4_2_1","BP4_4_2_2","BP4_4_2_3","BP4_5_2_1","BP4_5_2_2","BP4_5_2_3","BP4_5_2_4","BP4_5_2_5","BP4_5_2_6","BP4_5_2_7","BP4_5_2_8","BP4_5_2_9","BP4_3_3","BP4_4_3_1","BP4_4_3_2","BP4_4_3_3","BP4_5_3_1","BP4_5_3_2","BP4_5_3_3","BP4_5_3_4","BP4_5_3_5","BP4_5_3_6","BP4_5_3_7","BP4_5_3_8","BP4_5_3_9","BP4_3_4","BP4_4_4_1","BP4_4_4_2","BP4_4_4_3","BP4_5_4_1","BP4_5_4_2","BP4_5_4_3","BP4_5_4_4","BP4_5_4_5","BP4_5_4_6","BP4_5_4_7","BP4_5_4_8","BP4_5_4_9","BP4_3_5","BP4_4_5_1","BP4_4_5_2","BP4_4_5_3","BP4_5_5_1","BP4_5_5_2","BP4_5_5_3","BP4_5_5_4","BP4_5_5_5","BP4_5_5_6","BP4_5_5_7","BP4_5_5_8","BP4_5_5_9","BP4_3_6","BP4_4_6_1","BP4_4_6_2","BP4_4_6_3","BP4_5_6_1","BP4_5_6_2","BP4_5_6_3","BP4_5_6_4","BP4_5_6_5","BP4_5_6_6","BP4_5_6_7","BP4_5_6_8","BP4_5_6_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"27","0100391.041","0100391.041.01","0100391","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",2,"1","42","1","1","1","1","1","1","1","1","1","3","1","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","9","2","1","1","","3","4","1","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",847,847,"U","3","00007","0138"
"28","0100391.116","0100391.116.01","0100391","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",2,"1","27","1","1","1","1","3","2","1","2","1","3","1","2","1","4","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","3","3","1","1","1","3","3","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",847,2541,"U","3","00007","0138"
"29","0100391.215","0100391.215.01","0100391","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",2,"1","53","1","1","2","1","3","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","3","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","3","9","4","2","1","1","4","4","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",847,1694,"U","3","00007","0138"
"30","0100460.020","0100460.020.03","0100460","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,1,"-",5,"2","35","2","1","1","1","3","1","1","1","2","3","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","2","3","3","3","2","","3","3","3","2","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","1","0","1","1","1","1","1","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1222,4887,"U","2","00008","0137"
"31","0100460.038","0100460.038.01","0100460","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",5,"1","50","1","1","1","1","3","1","1","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","1","1","1","4","1","4","2","1","4","1","4","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1222,3665,"U","2","00008","0137"
"32","0100460.058","0100460.058.01","0100460","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",5,"2","62","1","1","1","1","3","1","1","1","1","1","1","2","1","4","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","0","0","1","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1222,7331,"U","2","00008","0137"
"33","0100460.078","0100460.078.05","0100460","04","05","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,1,"-",5,"2","18","2","1","1","1","3","1","1","2","2","2","2","1","1","2","1","1","2","1","1","2","2","2","2","1","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","1","3","3","1","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1222,4887,"U","2","00008","0137"
"34","0100460.096","0100460.096.01","0100460","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",5,"1","28","1","1","1","1","3","1","1","2","3","3","1","1","1","2","1","1","2","1","1","2","2","2","2","2","2","2","2","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","2","3","9","9","9","4","4","9","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","3","1","1","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1222,2444,"U","2","00008","0137"
"35","0100509.012","0100509.012.02","0100509","03","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",5,"2","40","1","1","3","1","3","1","1","2","2","3","1","2","2","4","2","2","1","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","3","2","2","1","1","3","2","2","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1092,2184,"U","3","00009","0138"
"36","0100509.062","0100509.062.01","0100509","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",5,"1","43","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","1","1","2","2","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1092,3277,"U","3","00009","0138"
"37","0100509.089","0100509.089.01","0100509","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,1,"-",5,"2","52","2","1","3","2","3","2","2","2","2","2","2","2","3","4","2","2","1","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","4","4","3","3","","3","3","3","3","","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1092,2184,"U","3","00009","0138"
"38","0100509.112","0100509.112.02","0100509","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",5,"1","34","1","2","1","1","2","2","1","2","2","2","1","2","2","3","1","2","1","2","2","2","2","2","2","2","2","3","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","2","3","3","3","2","","3","3","3","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","3","1","1","1","10","","","0","0","0","0","0","0","1","0","0","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1092,3277,"U","3","00009","0138"
"39","0100539.015","0100539.015.01","0100539","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",5,"1","56","1","1","1","1","3","1","1","2","3","3","1","3","3","4","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1145,3436,"U","3","00010","0138"
"40","0100539.037","0100539.037.03","0100539","02","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",5,"2","28","2","2","2","2","3","3","1","2","2","2","1","1","2","4","2","1","1","1","1","2","2","2","1","2","2","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","1","2","","","","3","","","","","2","","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",1145,5727,"U","3","00010","0138"
"41","0100539.063","0100539.063.03","0100539","05","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",5,"1","33","1","1","1","1","3","1","1","2","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","2","2","3","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","2","1","1","1","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1145,3436,"U","3","00010","0138"
"42","0100539.099","0100539.099.01","0100539","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",5,"1","74","2","1","3","1","3","3","3","2","2","3","1","2","3","3","1","1","1","2","1","2","2","2","3","2","2","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","2","3","2","","3","2","2","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1145,2291,"U","3","00010","0138"
"43","0100574.001","0100574.001.02","0100574","04","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",3,"2","35","1","1","1","1","3","3","3","3","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","1","2","2","2","2","2","","","2","2","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1180,2361,"U","4","00011","0139"
"44","0100574.023","0100574.023.02","0100574","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",3,"2","63","1","1","1","1","3","3","1","3","3","3","1","2","3","1","2","1","2","2","2","2","2","2","2","2","2","3","2","0","1","0","0","1","0","0","0","0","0","1","0","0","0","2","2","1","1","1","","","2","1","1","","","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","1","0","1","1","1","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",1180,2361,"U","4","00011","0139"
"45","0100574.035","0100574.035.01","0100574","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",3,"1","80","1","1","3","1","3","3","1","1","3","3","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","3","2","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","1","1","1","1","2","2","4","2","2","2","2","4","3","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1180,2361,"U","4","00011","0139"
"46","0100574.072","0100574.072.02","0100574","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",3,"2","53","1","1","3","2","3","2","2","2","2","3","2","2","2","4","2","2","2","2","2","2","2","2","1","1","2","1","2","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","3","2","3","1","1","2","2","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",1180,3541,"U","4","00011","0139"
"47","0100586.003","0100586.003.01","0100586","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",1,"2","41","2","2","1","2","3","2","1","2","2","3","2","2","3","4","1","2","2","2","1","2","2","2","1","1","1","1","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","2","2","3","2","9","","","3","2","4","","","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",916,916,"U","4","00012","0139"
"48","0100586.049","0100586.049.02","0100586","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",1,"2","64","2","2","3","2","3","2","1","2","2","3","2","2","1","9","1","2","2","2","2","2","2","2","1","1","1","3","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","2","2","1","1","2","","","3","4","","","","4","4","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","0","1","0","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",916,1833,"U","4","00012","0139"
"49","0100586.085","0100586.085.01","0100586","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",1,"1","32","1","1","2","2","3","1","1","2","2","3","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","2","4","2","2","2","2","3","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",916,1833,"U","4","00012","0139"
"50","0100586.094","0100586.094.01","0100586","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0322","01",0,0,"-",1,"2","60","1","1","1","1","3","1","1","2","2","3","1","2","1","4","2","2","2","2","2","2","2","2","3","3","3","3","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","2","1","1","","","","1","1","","","","1","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",916,916,"U","4","00012","0139"
