"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"21064","2803281.011","2803281.011.02","2803281","01","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","43","2","1","3","2","3","3","1","1","1","3","1","1","1","3","2","2","2","2","2","1","2","1","1","1","1","2","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","3","2","2","1","2","3","2","1","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","1","1","0","1","0","0","0","1",1,1940,"U","2","48090","1610"
"21065","2803281.070","2803281.070.01","2803281","04","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","26","1","1","3","1","3","3","3","3","3","3","1","3","3","1","2","1","1","2","2","2","2","2","1","1","1","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","2","1","2","","3","","4","","","4","","4","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","2",3,776,"U","2","48090","1610"
"21066","2803281.099","2803281.099.01","2803281","03","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"1","-",2,"2","38","2","1","1","1","3","3","1","3","3","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","2","1","1","1","","3","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","0","1","1","0","0","0","0","3",1,1164,"U","2","48090","1610"
"21067","2803281.136","2803281.136.01","2803281","05","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"1","43","1","1","1","2","3","3","1","1","1","3","1","1","1","1","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","3","1","1","1","","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","3",1,776,"U","2","48090","1610"
"21068","2803281.157","2803281.157.01","2803281","02","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"1","38","1","1","1","1","3","3","1","1","2","3","1","2","2","2","2","2","2","2","2","1","2","2","1","1","1","2","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","2","1","1","1","","3","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1",1,388,"U","2","48090","1610"
"21069","2803282.009","2803282.009.01","2803282","01","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"1","-",2,"1","46","1","1","1","2","3","3","3","1","1","3","1","2","3","3","2","2","2","2","2","2","2","2","2","2","2","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","2","1","1","3","","2","2","1","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","1","1","1","0","0","1","0","0","0","2",1,977,"U","2","48100","1610"
"21070","2803282.039","2803282.039.03","2803282","02","03","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"1","25","1","1","1","2","3","3","1","1","2","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","2","1","1","1","1","","2","1","1","1","","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","2",1,1954,"U","2","48100","1610"
"21071","2803284.030","2803284.030.01","2803284","01","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"2","65","2","2","3","1","3","3","1","1","3","3","2","3","3","3","2","1","2","1","1","2","2","2","1","1","1","1","3","0","0","1","0","0","0","0","1","1","0","0","0","0","0","2","2","2","1","2","","","","2","","","","","2","","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","1","1","1","1","1","0","0","0","3",3,422,"U","3","48110","1620"
"21072","2803284.057","2803284.057.03","2803284","02","03","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"2","22","2","1","1","2","3","2","2","2","2","3","2","2","2","3","1","1","1","1","1","1","2","2","2","1","2","1","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","2","1","1","1","1","","3","2","3","3","","4","3","4","3","1","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","0","1","1","1","1","1","1","0","0","3",2,1267,"U","3","48110","1620"
"21073","2803284.083","2803284.083.01","2803284","03","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"1","46","2","1","2","2","3","3","3","1","2","3","2","2","3","1","2","2","1","1","1","1","2","2","1","1","1","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","4","4","4","1","","4","4","4","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","0","0","1","0","1","1","1","1","1","0","0","0","3",1,422,"U","3","48110","1620"
"21074","2803284.155","2803284.155.01","2803284","04","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"1","64","2","1","1","1","3","3","1","1","1","3","1","1","3","1","2","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","0","0","0","1","0","1","0","0","1","0","2","1","1","1","1","","9","4","2","2","","4","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","2",4,845,"U","3","48110","1620"
"21075","2803325.014","2803325.014.02","2803325","01","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","49","2","2","2","2","3","3","2","2","2","3","2","2","2","3","2","1","2","2","2","2","2","2","1","1","1","3","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","2","2","2","2","","2","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","1","0","1","1","1","0","0","0","1","0","0","0","2",3,1531,"U","2","48120","1610"
"21076","2803325.030","2803325.030.01","2803325","02","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"1","46","2","1","1","2","3","2","1","1","2","2","1","2","2","1","1","2","2","1","1","2","2","2","2","2","1","1","2","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","1","2","2","3","2","2","3","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","2",1,2041,"U","2","48120","1610"
"21077","2803325.058","2803325.058.03","2803325","04","03","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","31","2","1","2","2","3","1","1","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","2","2","2","1","","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","0","0","1","1","1","1","0","0","0","0","3",1,1531,"U","2","48120","1610"
"21078","2803341.016","2803341.016.02","2803341","01","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","25","2","1","1","2","3","2","2","1","1","2","1","2","2","3","1","1","2","2","2","2","2","2","1","1","1","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","1","1","2","2","2","2","2","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","3",2,2081,"U","2","48130","1610"
"21079","2803341.037","2803341.037.02","2803341","02","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","53","1","2","3","2","3","1","1","1","1","2","1","2","1","2","1","2","2","1","1","1","2","2","2","1","1","1","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","2","1","1","1","1","","2","1","2","1","","3","3","2","2","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1",4,2601,"U","2","48130","1610"
"21080","2803341.090","2803341.090.03","2803341","04","03","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"1","18","1","1","1","2","3","1","1","1","1","2","1","1","1","3","2","1","2","2","1","1","2","2","2","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","3","3","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","1","0","1","1","0","0","0","0","0","0","3",1,1561,"U","2","48130","1610"
"21081","2803341.119","2803341.119.03","2803341","05","03","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","71","2","1","2","2","3","3","3","2","2","3","2","3","2","3","2","2","2","2","2","1","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","1","1","1","","","3","1","2","","","1","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","3",3,2601,"U","2","48130","1610"
"21082","2803341.139","2803341.139.02","2803341","03","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","44","2","1","1","2","3","1","1","1","1","1","1","1","1","3","2","2","2","1","1","1","2","2","2","2","2","1","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","2","1","2","1","1","","3","","1","1","","3","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","2",3,2081,"U","2","48130","1610"
"21083","2803343.015","2803343.015.03","2803343","01","03","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"1","25","2","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","2",3,1445,"U","2","48140","1610"
"21084","2803343.038","2803343.038.02","2803343","03","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"1","22","2","1","3","2","1","2","1","1","2","1","1","2","1","1","1","2","2","2","2","1","2","2","1","1","2","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","1","1","2","3","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","1","0","1","0","1","1","0","0","0","0","2",2,963,"U","2","48140","1610"
"21085","2803343.059","2803343.059.02","2803343","02","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","38","1","1","3","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","1","1","1","","","3","2","3","","","4","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3",1,1445,"U","2","48140","1610"
"21086","2803361.052","2803361.052.02","2803361","01","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","25","2","1","3","1","3","3","1","3","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","1","1","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","1","1","2","","","1","1","","","","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","1","1","1","1","0","0","0","2",3,881,"U","2","48150","1610"
"21087","2803361.118","2803361.118.02","2803361","02","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","29","2","2","3","1","3","3","2","2","2","2","2","2","2","1","1","1","1","2","1","1","2","2","1","1","1","1","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","2","2","1","1","1","","","2","2","2","","","3","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","1","1","0","1","1","0","0","0","3",3,881,"U","2","48150","1610"
"21088","2803361.184","2803361.184.01","2803361","03","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","63","2","2","3","2","3","3","3","3","3","3","2","2","3","1","2","2","2","2","2","2","2","1","2","1","2","1","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","1","9","2","1","1","1","2","2","3","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","0","0","1",6,881,"U","2","48150","1610"
"21089","2803361.254","2803361.254.01","2803361","04","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","46","2","1","1","2","3","3","1","3","3","2","2","3","3","3","2","2","2","2","2","2","2","2","1","1","2","2","3","0","0","1","0","0","0","0","1","0","1","0","0","0","0","2","1","1","1","1","","3","1","1","2","","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","0","0","1","1","1","1","0","0","0","0","4",3,881,"U","2","48150","1610"
"21090","2803361.326","2803361.326.02","2803361","05","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","28","2","1","1","2","3","3","1","2","2","2","2","3","3","3","2","2","2","1","1","1","2","2","1","1","1","1","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","2","3","3","2","4","","2","3","2","4","","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","3",1,881,"U","2","48150","1610"
"21091","2803380.005","2803380.005.01","2803380","01","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"1","33","1","1","1","2","3","1","1","1","1","1","1","3","1","3","1","2","1","2","2","2","1","1","1","2","1","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","4","1","1","1","","4","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","1","1","1","0","1","0","0","0","3",1,936,"U","2","48160","1610"
"21092","2803380.036","2803380.036.01","2803380","05","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"2","34","2","1","1","2","3","1","1","1","2","2","2","2","2","3","1","1","1","1","1","1","2","1","1","2","2","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","4","2","1","1","","4","2","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","1","0","0","0","3",3,468,"U","2","48160","1610"
"21093","2803380.058","2803380.058.02","2803380","02","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"2","26","2","2","3","2","3","1","1","1","1","1","2","2","1","1","2","2","1","2","1","1","2","2","2","1","1","1","2","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","3","4","4","2","1","3","4","4","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","4",3,936,"U","2","48160","1610"
"21094","2803380.085","2803380.085.02","2803380","03","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"2","21","2","1","3","2","1","1","1","1","1","2","1","2","2","3","2","2","1","2","2","1","2","2","1","1","1","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","1","1","2","1","","2","2","","2","","3","2","","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","3",3,1872,"U","2","48160","1610"
"21095","2803380.119","2803380.119.02","2803380","04","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"2","44","2","1","2","1","3","2","1","2","2","2","2","2","2","9","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","3",1,1404,"U","2","48160","1610"
"21096","2803397.011","2803397.011.03","2803397","01","03","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"1","42","2","1","3","2","3","2","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","2","1","1","1","","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2",1,1782,"U","2","48170","1610"
"21097","2803397.069","2803397.069.02","2803397","03","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"2","30","2","1","1","2","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","2","2","1","2","","","","1","","","","","2","","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2",3,1337,"U","2","48170","1610"
"21098","2803424.015","2803424.015.01","2803424","03","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"1","36","1","1","1","1","3","2","1","1","1","3","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","1","2","2","","1","3","2","2","","1","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3",1,946,"U","3","48180","1620"
"21099","2803424.095","2803424.095.02","2803424","02","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"2","44","2","1","1","1","3","1","1","1","2","3","1","2","1","2","2","2","2","1","2","2","2","2","2","1","2","1","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","3","1","1","1","1","","2","2","1","1","","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1",3,946,"U","3","48180","1620"
"21100","2803424.136","2803424.136.01","2803424","01","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"1","45","2","2","1","2","3","3","1","1","1","2","2","3","2","4","2","2","2","2","2","1","2","2","1","3","2","1","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","3","1","2","1","","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0","3",1,1420,"U","3","48180","1620"
"21101","2803424.159","2803424.159.01","2803424","05","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"1","47","2","1","1","2","3","3","1","1","1","3","2","1","1","3","2","2","1","1","1","2","2","1","1","2","2","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","3","1","2","1","","3","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","1","1","1","0","0","0","2",1,946,"U","3","48180","1620"
"21102","2803433.036","2803433.036.02","2803433","02","02","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"2","26","2","1","3","2","3","3","2","2","2","1","1","3","3","2","2","2","2","2","1","1","2","2","2","3","1","3","2","0","0","1","0","0","0","0","0","1","0","1","0","0","0","2","2","1","1","1","","","1","1","1","","","1","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1",3,1107,"U","4","48190","1630"
"21103","2803433.063","2803433.063.01","2803433","03","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"1","29","1","1","1","1","3","3","1","3","3","3","1","1","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","1","1","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","2",1,1107,"U","4","48190","1630"
"21104","2803433.083","2803433.083.03","2803433","04","03","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"1","23","2","1","1","1","3","3","1","1","2","3","2","3","3","1","2","2","2","2","1","1","2","2","1","3","2","3","2","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","1","3","2","3","2","1","2","2","2","4","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","0","1","0","1","0","1","1","0","0","0","0","3",3,2215,"U","4","48190","1630"
"21105","2803433.113","2803433.113.01","2803433","05","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",2,"1","56","1","1","1","2","3","3","1","1","1","1","1","1","3","1","2","2","2","2","2","2","2","2","1","3","2","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","1","1","1","1","","1","1","1","1","","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","4",2,1107,"U","4","48190","1630"
"21106","2803466.052","2803466.052.01","2803466","01","01","28","Tamaulipas","027","Nuevo Laredo","0001","48","Nuevo Laredo","0122","01",0,"0","-",1,"1","32","2","1","2","2","9","3","2","2","2","3","2","2","2","3","1","1","2","2","1","1","2","2","1","1","1","3","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","3","1","1","1","1","","4","4","4","4","","4","4","4","4","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","1","1","1","1","0","0","0","3",1,795,"U","2","48200","1610"
