"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"7541","0919196.114","0919196.114.01","0919196","05","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",1,"1","27","1","1","1","1","3","3","1","1","3","3","1","2","3","2","2","2","9","2","1","2","9","9","2","1","2","3","3","2","2","2","2","2","2","3","1","2","1","1","","2","","2","1","","3","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2",9,"1","2","2","","2","2","2","2","2","2","1","1","2","1",649,649,"U","4","01710","0042",""
"7542","0919203.024","0919203.024.04","0919203","04","04","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",2,"1","42","2","1","1","2","3","3","2","1","2","3","2","2","1","2","2","1","1","2","1","2","2","2","1","1","2","3","3","2","2","2","2","2","2","3","2","1","1","1","","","3","2","2","","","2","2","2","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","1","1","1","0","0","0","0","0","4",1,"1","2","1","2","2","2","2","2","2","2","2","2","2","3",753,3763,"U","4","01711","0042",""
"7543","0919203.056","0919203.056.02","0919203","05","02","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",2,"1","34","2","1","2","2","3","3","2","2","2","3","1","2","3","3","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","3","2","1","1","1","","","4","3","4","","","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",753,1505,"U","4","01711","0042",""
"7544","0919203.145","0919203.145.01","0919203","01","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",2,"1","73","1","1","3","1","3","3","1","1","1","2","1","1","3","2","2","2","2","2","2","2","2","2","1","2","1","3","2","2","2","2","2","2","2","3","1","1","1","1","","2","2","2","2","","2","2","9","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",753,753,"U","4","01711","0042",""
"7545","0919203.161","0919203.161.01","0919203","02","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",2,"2","30","2","1","1","1","3","1","1","2","2","2","1","1","1","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","1","1","1","1","","4","4","4","4","","4","4","4","4","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","4",1,"1","1","1","1","2","2","2","2","2","2","2","2","2","1",753,753,"U","4","01711","0042",""
"7546","0919230.017","0919230.017.01","0919230","04","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",1,"1","98","1","1","1","2","3","3","1","1","2","3","1","2","3","1","2","2","2","9","9","2","9","9","2","1","2","3","3","2","2","2","2","2","2","3","1","2","2","2","","2","","","","","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",644,644,"U","4","01713","0042",""
"7547","0919230.051","0919230.051.02","0919230","05","02","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",1,"2","63","2","2","3","2","3","3","1","2","3","3","1","3","3","3","2","1","1","2","1","1","2","2","1","1","1","1","3","2","2","2","2","2","2","3","1","1","1","1","","2","3","4","9","","4","3","4","9","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","2",644,1933,"U","4","01713","0042",""
"7548","0919230.082","0919230.082.02","0919230","01","02","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",1,"2","40","1","1","1","1","3","3","1","2","3","3","1","2","3","2","2","2","2","2","1","2","9","2","2","1","2","3","3","2","2","2","2","2","2","3","1","2","1","2","","1","","1","","","2","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","2",9,"1","2","2","","2","2","2","2","2","2","2","2","2","1",644,1288,"U","4","01713","0042",""
"7549","0919230.148","0919230.148.03","0919230","03","03","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",1,"1","29","1","1","1","1","3","1","1","2","2","3","1","2","3","2","2","2","2","2","2","2","2","2","3","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","2","2","1","1","","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","2",644,2577,"U","4","01713","0042",""
"7550","0919242.065","0919242.065.01","0919242","01","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",4,"2","34","1","1","1","1","3","3","1","1","3","3","1","2","3","2","2","1","1","2","1","2","9","9","2","1","2","3","3","2","2","2","2","2","2","3","1","1","1","2","","2","3","2","","","2","4","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","3",2,"2","","2","","1","2","2","2","2","2","1","1","2","1",337,337,"U","4","01714","0042",""
"7551","0919242.109","0919242.109.01","0919242","03","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",4,"2","82","1","1","3","3","3","3","1","3","3","3","1","3","3","1","2","1","9","2","9","2","9","9","2","3","2","3","3","2","2","2","2","2","2","3","1","2","1","1","","2","","1","1","","2","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2",9,"2","","2","","2","2","2","2","2","2","2","2","2","3",337,337,"U","4","01714","0042",""
"7552","0919242.188","0919242.188.02","0919242","02","02","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",1,1,"-",4,"2","98","1","1","1","1","3","3","1","1","3","3","1","3","3","2","2","1","1","2","1","2","9","1","1","1","2","3","3","2","2","2","2","2","2","3","1","2","1","2","","2","","2","","","2","","3","","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2",2,"2","","2","","1","2","2","2","2","2","2","1","2","2",337,337,"U","4","01714","0042",""
"7553","0919242.194","0919242.194.01","0919242","05","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",4,"1","98","1","1","1","1","3","3","1","1","2","3","1","2","3","1","2","2","2","2","9","2","9","9","2","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","1","9","1","1","","2","9","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",9,"2","","2","","2","2","2","2","2","2","2","2","2","1",337,673,"U","4","01714","0042",""
"7554","0919242.206","0919242.206.02","0919242","04","02","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",4,"2","24","1","1","1","1","3","3","1","1","3","3","1","3","3","2","2","1","1","2","1","2","2","2","2","1","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","2","4","2","2","","2","9","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2",1,"2","","2","","1","2","2","1","2","2","2","1","2","1",337,673,"U","4","01714","0042",""
"7555","0919256.068","0919256.068.01","0919256","03","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",4,"1","58","1","1","1","1","3","1","1","1","2","3","1","3","1","3","2","2","1","2","2","2","2","2","1","2","2","3","2","2","1","2","2","2","1","3","2","1","1","1","","","9","3","2","","","2","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","1","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",823,1647,"U","3","01715","0041",""
"7556","0919256.102","0919256.102.01","0919256","04","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",4,"2","29","1","1","2","1","3","1","1","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","3","1","1","3","2","2","2","2","2","2","2","3","1","1","1","1","","4","3","3","2","","3","3","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3",2,"2","","2","","1","2","2","2","2","2","2","2","2","1",823,823,"U","3","01715","0041",""
"7557","0919271.009","0919271.009.02","0919271","04","02","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",3,"1","65","1","1","3","1","3","1","1","1","3","1","3","2","3","2","2","1","1","2","1","2","9","1","2","1","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","2","3","2","2","","2","4","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","2",948,1895,"U","3","01716","0041",""
"7558","0919271.039","0919271.039.02","0919271","05","02","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",3,"2","53","1","1","1","1","3","3","1","1","2","1","3","3","1","2","2","1","1","2","1","2","2","2","1","2","2","3","3","2","2","2","2","2","1","3","1","1","1","1","","2","2","1","1","","2","3","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","1","1","2","1",948,4738,"U","3","01716","0041",""
"7559","0919271.075","0919271.075.02","0919271","02","02","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",3,"2","27","2","1","3","2","2","2","1","2","2","3","2","1","2","3","1","1","1","2","1","1","2","2","1","3","1","1","3","2","2","2","2","2","2","3","1","1","1","1","","2","2","1","1","","2","2","1","1","1","1","1","0","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","3",9,"2","","2","","1","2","2","1","2","2","2","2","2","3",948,1895,"U","3","01716","0041",""
"7560","0919271.109","0919271.109.01","0919271","03","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",3,"1","62","2","1","3","1","3","3","1","2","3","3","1","2","1","4","2","1","1","2","1","2","2","1","2","3","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","4","1","1","1","","4","4","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","3",2,"1","2","1","1","2","2","2","2","2","2","2","2","2","1",948,948,"U","3","01716","0041",""
"7561","0919271.118","0919271.118.02","0919271","01","02","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",3,"2","54","2","1","2","2","3","1","1","2","3","3","1","2","3","3","2","1","1","2","1","2","9","1","1","1","2","3","3","2","1","2","2","2","1","3","1","1","1","1","","2","4","2","2","","3","4","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","2",2,"1","1","2","","2","2","2","2","2","2","2","1","2","1",948,1895,"U","3","01716","0041",""
"7562","0919281.007","0919281.007.01","0919281","01","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",5,"2","32","1","1","1","1","3","3","1","1","2","2","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","3","3","3","3","","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",9,"1","2","2","","1","2","2","2","2","2","2","2","2","1",627,627,"U","4","01717","0042",""
"7563","0919281.036","0919281.036.01","0919281","02","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",5,"2","27","1","1","1","1","3","2","1","1","3","3","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","2","2","2","2","","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2",9,"1","2","2","","1","2","2","2","2","2","2","1","2","1",627,627,"U","4","01717","0042",""
"7564","0919281.099","0919281.099.01","0919281","04","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",5,"2","79","1","1","1","1","3","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","1","1","1","1","","3","3","3","3","","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",627,627,"U","4","01717","0042",""
"7565","0919281.130","0919281.130.01","0919281","05","01","09","CIUDAD DE MEXICO","016","MIGUEL HIDALGO","0001","85","MIGUEL HIDALGO","0223","01",0,0,"-",5,"1","47","2","1","1","1","3","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","3","1","1","1","","3","1","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",627,1254,"U","4","01717","0042",""
