"","ID_PER","ID_VIV","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","DOMINIO","FAC_SEL","UPM_DIS","EST","EST_DIS"
"6307","0914300.081.03","0914300.081","0914300","04","03","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",2,"2","83","1","1","3","1","3","1","1","1","2","3","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","3","2","2","1","1","","","","1","1","","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","4","U",2785,"14420","4","0310"
"6308","0914300.107.02","0914300.107","0914300","05","02","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",2,"2","69","2","1","3","1","3","2","2","1","2","2","1","2","1","4","2","1","1","2","2","1","2","2","1","1","1","3","2","2","2","2","2","2","1","3","1","1","1","1","","2","4","2","2","","2","4","2","2","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","0","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","3","U",2785,"14420","4","0310"
"6309","0914312.007.03","0914312.007","0914312","01","03","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",1,"1","30","1","1","1","1","3","1","1","3","3","1","1","1","1","2","1","1","9","2","1","1","2","2","3","2","2","1","2","2","2","2","2","2","2","3","1","1","1","1","","2","2","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","0","1","1","0","1","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1","U",1557,"14430","2","0290"
"6310","0914312.026.03","0914312.026","0914312","02","03","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",1,"2","66","1","1","1","1","3","1","1","1","1","2","2","2","2","9","2","1","1","2","1","1","2","1","3","1","2","3","2","2","2","2","2","2","2","3","1","1","1","1","","3","3","3","3","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","1","1","0","0","0","0","1","0","0","1","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3","U",2595,"14430","2","0290"
"6311","0914312.044.02","0914312.044","0914312","03","02","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",1,"2","63","1","1","1","2","3","1","1","1","1","2","1","2","1","3","1","1","1","2","2","1","2","2","1","1","2","3","2","1","2","2","1","2","2","3","1","1","1","1","","3","1","1","1","","3","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","2","U",1038,"14430","2","0290"
"6312","0914312.060.02","0914312.060","0914312","04","02","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",1,"2","44","2","1","1","2","3","2","1","2","2","2","1","2","2","3","1","1","1","1","1","1","2","1","1","1","1","1","2","2","2","2","2","2","2","3","1","1","1","1","","4","3","3","3","","3","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","1","0","0","1","1","1","1","1","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","1","U",1557,"14430","2","0290"
"6313","0914312.076.01","0914312.076","0914312","05","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",1,"1","98","2","2","1","1","3","2","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","3","2","2","1","2","2","2","1","3","1","1","1","1","","2","2","3","2","","2","2","3","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","2","1","1","2","","2","2","2","2","2","2","2","2","2","4","U",1038,"14430","2","0290"
"6314","0914319.004.02","0914319.004","0914319","05","02","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",3,"2","31","2","1","1","2","3","1","1","1","2","2","1","1","1","3","1","1","1","1","1","2","2","1","1","1","1","1","2","2","2","2","2","2","2","3","1","1","1","1","","3","1","1","1","","4","1","1","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","2","U",1805,"14440","3","0300"
"6315","0914319.042.02","0914319.042","0914319","04","02","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",3,"2","45","2","2","2","2","3","2","2","2","2","2","3","2","2","3","1","1","1","1","1","1","2","9","1","1","2","3","2","2","2","2","1","2","2","3","1","1","1","1","","3","9","9","9","","3","9","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","1","1","0","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1","U",2708,"14440","3","0300"
"6316","0914319.066.03","0914319.066","0914319","03","03","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",3,"1","19","2","1","1","2","3","1","1","1","1","2","1","1","1","3","1","1","2","2","2","2","1","1","1","1","2","3","2","2","1","2","1","2","2","3","1","1","1","1","","2","1","4","1","","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","1","0","1","1","1","0","1","0","0","0","3","1","1","1","1","2","2","2","2","2","2","2","2","2","1","U",3610,"14440","3","0300"
"6317","0914319.075.02","0914319.075","0914319","01","02","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",3,"2","65","1","1","3","1","3","1","1","1","1","3","1","2","2","3","1","1","1","1","1","1","2","1","1","1","1","3","2","2","2","2","2","2","2","3","1","1","1","2","","3","9","9","","","3","9","9","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3","U",1805,"14440","3","0300"
"6318","0914319.101.02","0914319.101","0914319","02","02","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",3,"2","36","1","1","1","1","3","1","2","2","2","2","1","2","2","4","1","1","1","1","1","1","2","1","1","1","2","1","2","2","2","2","1","2","1","3","1","1","1","1","","2","9","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","2","","2","","1","2","2","2","2","2","2","2","2","3","U",1805,"14440","3","0300"
"6319","0914334.027.03","0914334.027","0914334","02","03","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",5,"2","29","1","1","1","1","3","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","2","2","1","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","2","1","1","1","","2","1","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","3","2","","1","1","2","2","2","1","2","2","2","1","2","1","U",2272,"14450","3","0300"
"6320","0914334.047.01","0914334.047","0914334","03","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",5,"1","29","2","2","2","2","3","2","1","2","2","2","2","2","1","3","2","1","1","2","1","2","2","2","1","1","1","3","3","2","2","2","2","2","2","3","1","1","1","1","","2","2","1","1","","3","2","1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","1","0","0","0","0","3","2","","1","1","2","2","2","2","2","2","2","2","2","3","U",3029,"14450","3","0300"
"6321","0914334.068.03","0914334.068","0914334","01","03","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",5,"2","37","2","2","2","2","3","1","1","1","2","2","1","1","2","4","2","2","1","2","2","2","2","2","1","2","2","2","3","2","2","1","2","2","1","3","2","1","1","1","","","2","1","2","","","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1","U",2272,"14450","3","0300"
"6322","0914334.082.01","0914334.082","0914334","04","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",5,"2","27","2","1","2","2","3","2","2","1","2","2","2","2","3","2","1","1","1","2","1","2","2","2","1","2","2","3","3","2","2","2","1","2","2","3","1","1","1","1","","2","2","1","2","","2","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","1","0","1","0","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1","U",757,"14450","3","0300"
"6323","0914334.105.06","0914334.105","0914334","05","06","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",1,"1","-",5,"2","27","1","1","1","2","3","2","2","1","2","2","2","2","2","3","2","1","2","2","2","2","2","2","1","1","1","3","3","2","2","2","2","2","2","3","1","1","1","1","","3","4","2","1","","3","4","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","3","U",1514,"14450","3","0300"
"6324","0914346.003.01","0914346.003","0914346","05","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",1,"2","76","2","2","3","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","2","2","1","1","2","3","3","2","1","2","2","2","2","3","2","2","1","1","","","","2","1","","","","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","3","2","","2","","1","2","2","2","2","2","2","2","2","4","U",2542,"14460","4","0310"
"6325","0914346.048.01","0914346.048","0914346","03","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",1,"2","81","2","1","3","2","3","2","2","2","2","2","1","2","2","4","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","3","1","2","1","2","","4","","1","","","2","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3","U",1695,"14460","4","0310"
"6326","0914368.019.01","0914368.019","0914368","02","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",5,"1","98","9","1","1","1","3","1","1","1","2","2","1","1","1","3","1","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","1","2","2","3","1","1","1","1","","3","3","2","2","","3","3","2","2","1","1","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","1","0","1","1","1","0","1","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","2","U",1563,"14470","2","0290"
"6327","0914368.038.01","0914368.038","0914368","03","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",5,"1","51","2","1","1","1","3","1","1","1","3","3","2","1","1","3","1","1","1","2","2","9","2","1","2","2","2","2","2","2","2","2","1","2","2","3","1","1","1","1","","3","3","2","2","","3","3","2","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","4","1","1","2","","2","2","2","2","2","2","2","2","2","1","U",1563,"14470","2","0290"
"6328","0914368.063.02","0914368.063","0914368","01","02","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",5,"1","81","2","1","3","1","3","3","1","2","2","2","1","1","1","3","1","1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","1","2","2","3","2","2","1","1","","","","2","2","","","","2","2","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0","1","0","1","0","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3","U",4690,"14470","2","0290"
"6329","0914368.072.04","0914368.072","0914368","04","04","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",5,"2","50","2","1","2","2","3","2","2","2","2","3","2","2","1","4","2","1","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","3","2","1","1","1","","","3","2","2","","","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","3","U",3127,"14470","2","0290"
"6330","0914368.091.01","0914368.091","0914368","05","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",5,"2","49","2","2","2","2","3","2","2","2","2","2","1","1","1","3","1","1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","1","2","2","3","1","1","1","1","","9","2","2","2","","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","0","1","1","1","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1","U",1563,"14470","2","0290"
"6331","0914425.022.01","0914425.022","0914425","01","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",4,"1","22","1","1","1","1","3","1","1","1","1","1","3","2","1","2","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","3","1","1","1","1","","1","1","1","1","","2","9","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","2","","2","","2","2","2","2","2","2","2","2","2","2","U",716,"14480","2","0290"
"6332","0914425.045.01","0914425.045","0914425","02","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",4,"2","37","2","1","1","1","3","1","1","2","2","2","1","3","1","3","1","1","2","2","1","2","2","2","3","1","2","1","2","2","2","2","2","2","2","3","1","1","1","1","","3","2","9","9","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","2","U",716,"14480","2","0290"
"6333","0914425.068.01","0914425.068","0914425","03","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",4,"1","63","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","1","2","2","1","1","1","3","2","1","2","2","2","2","2","3","1","1","1","1","","3","4","2","2","","4","4","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","1","1","0","1","0","1","1","0","0","0","0","4","2","","1","2","2","2","2","2","2","2","2","2","2","1","U",716,"14480","2","0290"
"6334","0914425.093.01","0914425.093","0914425","04","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",4,"1","47","2","1","1","1","3","1","3","3","3","2","3","1","1","3","1","1","1","1","1","1","2","1","3","2","2","3","2","2","2","2","2","2","2","3","1","1","1","1","","4","4","4","4","","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","1","0","1","0","1","1","0","1","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1","U",716,"14480","2","0290"
"6335","0914425.115.01","0914425.115","0914425","05","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",4,"1","47","1","1","1","1","3","1","1","1","2","2","1","2","1","4","1","1","2","2","1","2","2","2","1","1","2","1","2","2","1","2","2","2","2","3","1","1","1","1","","2","2","1","1","","4","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","0","0","1","1","0","1","0","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","4","U",1432,"14480","2","0290"
"6336","0914432.014.01","0914432.014","0914432","01","01","09","Ciudad de Mexico","012","Tlalpan","0001","81","Tlalpan","0421","01",0,"0","-",3,"2","64","2","2","3","2","3","2","1","2","2","2","3","3","3","4","1","1","2","2","9","1","2","2","1","1","2","3","2","2","2","2","2","2","2","3","1","2","2","2","","3","","","","","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","0","1","0","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3","U",677,"14490","2","0290"
