"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"18888","2502107.020","2502107.020.01","2502107","05","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",5,"1","53","1","1","1","1","3","1","1","1","1","1","3","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",2330,"U","3","42950","1660"
"18889","2502107.059","2502107.059.01","2502107","04","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",5,"2","46","1","1","2","1","3","1","1","2","2","3","1","1","1","2","2","2","2","2","2","1","2","2","1","2","2","1","3","2","2","2","2","2","2","1","1","1","1","1","3","3","2","2","1","4","4","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",777,"U","3","42950","1660"
"18890","2502107.069","2502107.069.02","2502107","01","02","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,1,"-",5,"1","61","2","1","2","1","3","2","2","2","2","3","1","1","1","3","1","2","2","2","2","2","2","2","2","3","3","1","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","1","1","3","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","3",2330,"U","3","42950","1660"
"18891","2502107.094","2502107.094.05","2502107","02","05","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",1,1,"-",5,"2","50","2","1","1","2","3","1","1","2","2","2","1","1","2","1","1","1","1","2","1","1","2","2","1","2","1","1","3","2","2","2","2","2","2","1","1","1","1","1","3","2","2","1","1","3","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","0","0","0","1","0","1","1","1","1","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",3106,"U","3","42950","1660"
"18892","2502107.115","2502107.115.03","2502107","03","03","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",5,"1","19","2","1","3","2","1","2","2","1","2","2","2","1","2","3","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","3","1","2","2","1","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",2330,"U","3","42950","1660"
"18893","2502163.027","2502163.027.04","2502163","05","04","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",1,"1","27","1","1","3","3","3","1","1","3","3","3","3","2","3","9","2","1","2","2","1","1","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","4","2","2","2","2","4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",3049,"U","2","42960","1650"
"18894","2502163.065","2502163.065.01","2502163","01","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",1,"1","64","2","1","2","2","3","1","1","1","2","2","2","2","2","9","2","1","2","2","1","2","2","2","1","1","1","1","3","2","2","2","2","2","2","1","1","1","1","1","3","3","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","1","0","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",2287,"U","2","42960","1650"
"18895","2502163.085","2502163.085.02","2502163","02","02","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",1,"1","70","1","1","3","1","3","3","3","1","1","1","1","1","1","9","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",1525,"U","2","42960","1650"
"18896","2502188.007","2502188.007.04","2502188","03","04","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",2,"2","23","1","1","1","1","3","1","1","1","1","1","1","1","1","3","2","2","2","2","2","1","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","2",3562,"U","2","42970","1650"
"18897","2502188.029","2502188.029.03","2502188","04","03","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",2,"1","45","1","1","1","1","3","1","1","2","2","1","1","1","1","1","2","1","2","2","2","2","2","2","1","2","1","2","3","2","2","2","2","2","2","1","1","1","1","1","3","2","2","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","","2","","2","2","2","2","2","2","2","2","2","1",2671,"U","2","42970","1650"
"18898","2502188.048","2502188.048.01","2502188","05","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",2,"2","47","1","1","1","1","3","1","1","1","2","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","3","2","2","2","2","2","2","1","1","1","1","1","2","3","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",1781,"U","2","42970","1650"
"18899","2502188.065","2502188.065.02","2502188","02","02","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",2,"2","48","1","1","2","2","3","1","1","1","1","1","1","1","1","3","1","1","2","2","1","1","2","2","2","2","2","1","3","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","","2","3","1","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",1781,"U","2","42970","1650"
"18900","2502188.108","2502188.108.01","2502188","01","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",2,"2","20","2","1","1","2","2","2","2","2","2","2","1","1","2","2","2","1","1","2","1","1","2","2","1","2","1","2","2","2","2","2","2","2","2","1","1","1","1","1","3","1","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","0","1","0","1","0","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",890,"U","2","42970","1650"
"18901","2502197.015","2502197.015.02","2502197","01","02","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",1,"2","51","2","1","3","2","3","1","2","2","2","2","2","2","2","3","2","1","1","1","2","1","2","2","1","1","1","3","2","1","1","2","2","2","1","2","2","1","1","1","","","2","3","2","","","2","4","2","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","2",3806,"U","3","42980","1660"
"18902","2502197.034","2502197.034.01","2502197","02","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",1,"1","61","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1",3806,"U","3","42980","1660"
"18903","2502197.056","2502197.056.03","2502197","03","03","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",1,"1","20","1","1","1","2","3","3","3","2","2","2","2","2","3","1","1","2","1","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","4","3","2","1","1","4","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","1","0","1","1","1","1","1","0","0","0","3","2","","2","","1","2","2","2","2","2","2","2","2","1",3806,"U","3","42980","1660"
"18904","2502197.076","2502197.076.01","2502197","04","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",1,"1","50","1","1","1","1","3","2","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","","","1","1","1","","","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",952,"U","3","42980","1660"
"18905","2502197.095","2502197.095.02","2502197","05","02","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",1,"2","29","1","1","3","2","3","2","3","2","2","2","1","2","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","2","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","0","1","0","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",1903,"U","3","42980","1660"
"18906","2502215.006","2502215.006.01","2502215","04","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",4,"1","43","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","2","1","1","4","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","","1","2","2","2","2","2","2","2","2","2","2","1",1928,"U","3","42990","1660"
"18907","2502215.045","2502215.045.01","2502215","05","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",4,"2","58","1","1","1","1","3","1","1","1","1","1","1","3","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","","","","1","1","","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1",964,"U","3","42990","1660"
"18908","2502215.063","2502215.063.01","2502215","01","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",4,"1","56","1","1","1","1","3","3","1","3","2","2","1","1","1","3","2","1","2","2","2","1","2","2","2","2","2","3","2","2","2","1","2","2","2","1","1","1","1","1","3","2","1","1","2","3","2","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",964,"U","3","42990","1660"
"18909","2502215.075","2502215.075.01","2502215","02","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",4,"1","41","2","2","2","2","9","1","1","2","2","2","2","1","1","3","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","2","1","3","2","2","2","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","1","0","0","0","3","2","","1","2","2","2","2","1","2","2","2","1","2","2",964,"U","3","42990","1660"
"18910","2502215.100","2502215.100.01","2502215","03","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",4,"2","35","2","1","1","1","3","2","2","2","2","3","2","2","1","3","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","2","2","1","1","1","1","1","3","3","2","2","1","4","2","2","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","0","1","1","1","0","1","0","0","0","3","1","1","2","","1","2","2","2","2","1","2","2","2","1",964,"U","3","42990","1660"
"18911","2502242.031","2502242.031.05","2502242","02","05","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",3,"2","21","2","1","3","1","1","3","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","1","1","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",5519,"U","2","43000","1650"
"18912","2502242.092","2502242.092.06","2502242","04","06","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",1,1,"-",3,"1","22","2","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","1","2","1","1","2","2","2","2","2","2","2","2","2","1",2207,"U","2","43000","1650"
"18913","2502242.135","2502242.135.03","2502242","05","03","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,1,"-",3,"2","24","1","1","2","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","2","1","3","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","5",2207,"U","2","43000","1650"
"18914","2502242.140","2502242.140.01","2502242","01","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",3,"2","36","2","1","2","2","3","2","2","2","2","2","1","1","1","3","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","3","3","3","3","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","0","1","0","1","0","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",2207,"U","2","43000","1650"
"18915","2502242.163","2502242.163.03","2502242","03","03","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",3,"1","51","2","1","2","2","3","3","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","2","1","2","1","4","2","1","3","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",3311,"U","2","43000","1650"
"18916","2502251.038","2502251.038.02","2502251","05","02","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",4,"1","31","2","1","2","1","3","2","2","2","2","2","1","1","2","3","2","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","4","3","2","2","2","4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","1","0","1","1","0","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",2970,"U","3","43010","1660"
"18917","2502251.086","2502251.086.01","2502251","01","01","25","Sinaloa","006","Culiacan","0001","40","Culiacan","0221","01",0,0,"-",4,"1","30","2","1","1","2","3","1","2","2","2","2","1","1","2","4","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","3","4","2","1","2","3","4","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","1","0","0","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",1485,"U","3","43010","1660"
