"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVEGEO","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","CVE_LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","BP4_2","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"1702181.0142.02","1702181.0142.02.03","1702181","02","03","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","1","1","-","3","2","42","2","2","1","2","1","2","2","2","1","2","2","2","2","3","1","1","1","1","1","1","2","2","2","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","2","2","","","","","3","3","1","1","","","","","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","0","0","0","3","2","2","2","4","2","1030","1030","U","3","03520","0189"
"1702223.0011.51","1702223.0011.51.01","1702223","51","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","5","2","55","2","1","1","2","3","2","2","1","1","3","1","2","2","4","2","1","1","1","1","1","1","1","2","1","2","1","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","2","2","2","2","2","2","2","","","","","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","3","1","1","2","3","2","565","565","U","3","03521","0189"
"1702223.0042.53","1702223.0042.53.03","1702223","53","03","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","5","1","20","2","1","1","2","1","3","1","2","2","2","1","1","1","3","1","1","1","2","2","1","2","2","2","2","2","3","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","2","2","1","1","2","1","","","","","2","1","2","2","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","1","1","0","0","0","0","4","2","4","3","3","2","565","1695","U","3","03521","0189"
"1702223.0053.54","1702223.0053.54.01","1702223","54","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","5","1","43","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","2","2","1","1","1","2","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","2","1","1","1","1","1","","","2","3","2","2","2","2","2","2","2","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","4","1","2","3","3","2","565","1130","U","3","03521","0189"
"1702267.0014.04","1702267.0014.04.01","1702267","04","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","1","-","3","2","55","2","1","1","1","3","1","1","1","2","1","1","2","1","1","2","1","1","2","2","2","2","2","2","2","2","3","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","2","1","2","2","2","2","1","1","1","1","","","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","3","2","1","2","2","2","921","921","U","3","03522","0189"
"1702267.0036.05","1702267.0036.05.01","1702267","05","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","3","1","61","2","2","2","2","3","2","2","2","3","3","2","2","2","3","2","1","1","2","1","2","2","2","2","2","2","3","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","1","1","2","2","4","4","4","4","9","9","1","2","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","4","2","1","4","4","2","921","1843","U","3","03522","0189"
"1702267.0058.01","1702267.0058.01.03","1702267","01","03","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","3","2","76","2","1","3","1","3","3","1","3","1","3","1","1","1","3","2","2","1","2","2","1","2","2","1","3","2","3","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2","1","1","2","1","","","","","2","2","1","2","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","3","2","2","2","3","2","921","2764","U","3","03522","0189"
"1702267.0147.02","1702267.0147.02.03","1702267","02","03","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","3","2","27","2","1","1","2","3","3","2","1","2","2","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","9","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","1","0","1","1","1","0","0","0","3","2","3","2","3","2","921","2764","U","3","03522","0189"
"1702271.0020.04","1702271.0020.04.01","1702271","04","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","3","1","52","2","2","2","2","3","2","2","2","2","2","2","2","3","4","1","1","1","1","1","1","2","2","2","2","2","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","2","1","","","","","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","3","2","2","2","3","2","1074","3223","U","2","03523","0190"
"1702271.0047.02","1702271.0047.02.01","1702271","02","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","3","1","49","2","1","3","1","3","1","1","2","2","2","1","1","1","3","2","1","2","2","2","2","2","2","2","2","2","3","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","3","2","9","9","2","1","1","1","9","9","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","1","9","9","4","2","1074","1074","U","2","03523","0190"
"1702271.0069.03","1702271.0069.03.01","1702271","03","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","3","2","49","2","2","1","2","3","2","2","2","2","2","2","2","2","4","2","1","1","2","1","1","2","1","2","2","2","2","3","1","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2","1","1","2","2","","","","","2","2","2","2","","","","","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","3","1","2","2","2","2","1074","2149","U","2","03523","0190"
"1702271.0088.05","1702271.0088.05.01","1702271","05","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","3","1","52","2","1","1","1","3","3","1","1","1","3","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","3","2","0","0","1","0","1","0","0","0","0","0","1","0","0","0","2","2","1","1","2","2","","","","","3","3","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","1","2","2","2","2","1074","4297","U","2","03523","0190"
"1702286.0036.02","1702286.0036.02.02","1702286","02","02","170110004","17","MORELOS","011","JIUTEPEC","0004","32","CUERNAVACA","0126","01","0","0","-","2","1","27","2","1","2","2","3","3","1","1","2","3","1","1","3","3","2","1","1","2","2","1","2","2","2","2","2","3","2","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","2","1","4","4","4","4","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","3","2","2","2","2","2","930","1860","U","3","03524","0189"
"1702286.0073.03","1702286.0073.03.02","1702286","03","02","170110004","17","MORELOS","011","JIUTEPEC","0004","32","CUERNAVACA","0126","01","0","0","-","2","2","24","1","1","3","2","3","1","1","1","1","2","1","1","1","4","2","1","2","2","2","2","2","2","2","2","2","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","2","1","1","1","1","2","930","1860","U","3","03524","0189"
"1702286.0118.01","1702286.0118.01.02","1702286","01","02","170110004","17","MORELOS","011","JIUTEPEC","0004","32","CUERNAVACA","0126","01","0","0","-","2","2","31","2","1","3","2","3","1","2","2","2","2","2","2","2","4","1","1","1","1","1","1","2","2","2","1","2","2","2","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","2","2","1","2","1","3","3","","","","","2","2","","","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","4","1","4","3","3","2","930","1860","U","3","03524","0189"
"1702286.0151.04","1702286.0151.04.02","1702286","04","02","170110004","17","MORELOS","011","JIUTEPEC","0004","32","CUERNAVACA","0126","01","0","0","-","2","2","38","2","1","3","2","3","2","2","2","2","2","2","2","2","3","2","2","1","2","9","1","2","2","2","1","1","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","2","4","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2","1","2","2","2","2","930","2789","U","3","03524","0189"
"1702286.0190.05","1702286.0190.05.01","1702286","05","01","170110004","17","MORELOS","011","JIUTEPEC","0004","32","CUERNAVACA","0126","01","0","0","-","2","1","60","2","1","1","2","3","3","2","2","3","2","2","2","3","3","2","2","2","2","2","1","2","2","1","2","2","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","1","1","2","1","","","","","3","2","2","2","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","3","2","2","2","2","2","930","1860","U","3","03524","0189"
"1702290.0016.01","1702290.0016.01.01","1702290","01","01","170110009","17","MORELOS","011","JIUTEPEC","0009","32","CUERNAVACA","0126","01","0","0","-","3","1","54","1","1","1","1","3","1","1","1","2","1","3","1","1","3","2","1","2","2","2","2","2","2","2","2","2","2","3","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","3","2","3","2","2","2","2","2","3","3","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","1","0","0","1","1","0","0","0","4","2","3","3","3","2","1038","3114","U","3","03525","0189"
"1702290.0055.02","1702290.0055.02.02","1702290","02","02","170110009","17","MORELOS","011","JIUTEPEC","0009","32","CUERNAVACA","0126","01","0","0","-","3","2","42","1","2","1","2","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","1","1","1","1","","","","","2","2","2","2","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","1","0","1","1","1","0","1","0","0","0","4","2","3","3","3","2","1038","4152","U","3","03525","0189"
"1702290.0080.03","1702290.0080.03.01","1702290","03","01","170110009","17","MORELOS","011","JIUTEPEC","0009","32","CUERNAVACA","0126","01","0","0","-","3","2","65","2","2","3","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","1","2","2","1","2","1","2","3","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","2","1","1","2","2","","","","","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","1","1","0","0","1","0","0","3","2","2","3","3","2","1038","3114","U","3","03525","0189"
"1702290.0111.04","1702290.0111.04.02","1702290","04","02","170110009","17","MORELOS","011","JIUTEPEC","0009","32","CUERNAVACA","0126","01","0","0","-","3","1","41","2","1","1","2","3","3","2","2","2","2","2","2","2","4","1","1","1","2","1","1","2","2","1","2","2","2","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","4","4","3","4","2","2","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","0","1","1","0","0","0","0","3","2","2","3","4","2","1038","4152","U","3","03525","0189"
"1702290.0141.05","1702290.0141.05.02","1702290","05","02","170110009","17","MORELOS","011","JIUTEPEC","0009","32","CUERNAVACA","0126","01","0","0","-","3","2","31","2","1","1","2","3","2","2","2","2","2","2","2","2","4","1","1","2","2","1","1","2","2","1","1","2","3","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","3","4","4","1","1","1","1","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3","2","3","3","3","2","1038","2076","U","3","03525","0189"
"1702307.0022.01","1702307.0022.01.01","1702307","01","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","2","1","33","2","1","1","2","3","2","1","1","2","2","1","1","2","3","2","1","2","1","1","1","2","1","2","2","2","2","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","4","3","3","3","2","2","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","4","2","2","2","4","2","1131","3392","U","4","03526","0191"
"1702307.0063.02","1702307.0063.02.01","1702307","02","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","2","2","65","2","2","3","2","3","2","2","2","2","2","3","2","2","4","1","1","2","1","2","1","2","2","1","1","1","3","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","4","4","3","3","2","2","2","2","2","2","","","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","1","1","1","1","0","0","0","0","3","1","3","3","3","2","1131","2261","U","4","03526","0191"
"1702307.0110.03","1702307.0110.03.02","1702307","03","02","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","1","-","2","2","58","1","2","3","2","3","2","1","2","2","2","1","1","1","1","1","2","1","2","2","1","2","2","1","1","1","2","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","1","1","2","2","","","","","2","2","3","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","2","1","2","2","2","2","1131","1131","U","4","03526","0191"
"1702307.0158.04","1702307.0158.04.01","1702307","04","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","2","2","92","1","1","3","1","3","3","1","3","3","1","1","1","3","1","2","2","2","2","2","1","2","2","1","1","3","3","3","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3","2","2","3","4","2","1131","2261","U","4","03526","0191"
"1702307.0210.05","1702307.0210.05.01","1702307","05","01","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","2","1","56","2","1","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","2","1","1","2","2","1","1","2","2","3","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","4","4","4","3","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3","2","2","2","3","2","1131","3392","U","4","03526","0191"
"1702310.0003.53","1702310.0003.53.02","1702310","53","02","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","5","2","47","1","1","1","2","1","2","2","2","2","1","1","1","1","3","2","2","1","2","2","1","1","2","1","2","1","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","2","2","2","2","2","2","1","1","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","3","2","2","2","2","2","1295","3885","U","4","03527","0191"
"1702310.0022.54","1702310.0022.54.02","1702310","54","02","170110001","17","MORELOS","011","JIUTEPEC","0001","32","CUERNAVACA","0126","01","0","0","-","5","2","71","2","2","3","2","3","3","2","2","2","3","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","3","1","0","0","0","0","0","0","1","0","0","1","0","0","0","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","3","2","1","1","2","2","1295","2590","U","4","03527","0191"
