"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVEGEO","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","CVE_LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_6_7","BP1_6_8","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"3200418.0067.52","3200418.0067.52.02","3200418","52","02","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","5","2","41","2","1","2","2","3","2","2","2","2","3","1","2","3","4","2","1","1","2","2","2","2","2","1","2","2","1","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","3","3","3","3","3","3","3","2","2","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","155","776","U","3","05415","5392"
"3200418.0091.53","3200418.0091.53.02","3200418","53","02","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","5","2","67","2","1","3","2","3","1","1","2","2","2","3","2","2","3","2","2","2","1","1","2","2","2","2","1","1","1","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","3","2","3","2","3","2","3","2","3","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2","2","2","","2","","2","2","2","1","2","2","2","2","2","155","466","U","3","05415","5392"
"3200418.0130.51","3200418.0130.51.01","3200418","51","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","5","1","67","2","1","3","1","3","3","1","2","2","3","3","2","3","3","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","3","2","3","2","3","2","3","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","155","310","U","3","05415","5392"
"3200438.0008.03","3200438.0008.03.01","3200438","03","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","2","1","29","2","1","2","2","3","2","2","2","2","3","2","2","2","4","1","1","1","2","2","1","2","2","1","2","2","1","3","2","2","2","2","2","2","2","2","1","1","1","1","2","2","3","4","3","4","3","4","3","4","","","","","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0","1","1","1","0","1","0","0","0","3","1","2","","2","","2","2","2","2","2","2","2","2","2","166","332","U","2","05376","5367"
"3200438.0032.04","3200438.0032.04.01","3200438","04","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","2","2","27","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","2","1","1","2","1","1","1","1","2","3","2","1","2","2","2","2","2","2","1","1","1","1","1","1","4","4","4","4","2","2","2","2","2","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","0","1","1","1","0","1","0","0","0","3","2","1","2","1","2","1","2","2","1","2","2","1","2","2","166","332","U","2","05376","5367"
"3200438.0055.05","3200438.0055.05.01","3200438","05","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","2","2","49","1","1","2","2","3","1","1","1","1","1","1","1","1","4","2","2","1","1","2","2","2","1","2","2","2","1","3","1","1","2","2","2","2","2","2","1","1","1","1","2","2","4","4","4","4","4","4","4","4","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","166","497","U","2","05376","5367"
"3200438.0099.01","3200438.0099.01.03","3200438","01","03","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","2","2","18","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","2","3","4","2","3","3","3","3","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","0","0","1","1","0","1","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","166","497","U","2","05376","5367"
"3200438.0124.02","3200438.0124.02.02","3200438","02","02","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","2","2","20","2","1","1","2","1","1","1","1","1","1","1","2","1","3","2","1","1","1","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","3","2","2","2","2","2","2","2","2","1","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","0","1","1","0","0","0","3","2","1","2","1","1","2","2","2","2","2","2","2","2","2","166","332","U","2","05376","5367"
"3200449.0003.01","3200449.0003.01.01","3200449","01","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","2","1","58","2","1","2","2","3","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","1","1","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","1","","","","","","","","","","","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","106","106","U","3","05423","5392"
"3200449.0023.02","3200449.0023.02.01","3200449","02","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","2","2","80","2","1","3","2","3","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","3","2","2","2","2","2","2","2","2","2","2","2","1","2","2","","","","","","","3","3","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","1","1","1","0","1","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","106","106","U","3","05423","5392"
"3200449.0049.03","3200449.0049.03.03","3200449","03","03","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","2","1","32","1","1","1","2","3","2","2","2","2","2","2","2","2","4","2","1","1","2","1","2","2","2","1","1","2","1","3","1","2","2","2","2","2","1","2","1","1","1","1","1","1","3","3","3","3","3","3","3","3","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2","1","2","","1","1","2","2","2","2","2","2","2","2","2","106","425","U","3","05423","5392"
"3200449.0056.04","3200449.0056.04.01","3200449","04","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","2","2","79","2","1","3","2","3","3","2","2","2","3","2","2","2","3","1","2","1","2","2","1","2","2","1","1","1","1","3","1","2","2","2","2","2","2","2","2","2","1","1","2","1","","","","","2","4","2","2","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","106","106","U","3","05423","5392"
"3200449.0113.05","3200449.0113.05.01","3200449","05","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","2","1","29","2","1","2","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","2","2","2","2","2","1","1","1","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3","1","1","2","2","","1","2","2","1","2","2","2","2","2","106","212","U","3","05423","5392"
"3200457.0018.52","3200457.0018.52.03","3200457","52","03","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","2","23","2","1","2","2","3","2","2","2","2","2","2","2","2","3","2","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","4","4","4","4","3","3","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","1","1","1","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","167","500","U","3","05404","5392"
"3200457.0052.53","3200457.0052.53.02","3200457","53","02","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","2","42","2","1","2","2","3","2","1","2","2","3","1","2","2","4","2","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","4","4","2","4","2","4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","1","0","1","1","1","1","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","167","333","U","3","05404","5392"
"3200457.0079.54","3200457.0079.54.02","3200457","54","02","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","2","55","2","1","3","2","3","2","2","2","2","2","2","2","2","3","2","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","","","","","2","2","2","2","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","1","1","1","0","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","167","333","U","3","05404","5392"
"3200457.0096.55","3200457.0096.55.01","3200457","55","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","1","50","1","1","1","1","3","1","1","2","2","3","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","4","4","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2","1","1","2","2","","2","2","2","2","2","2","2","2","2","167","333","U","3","05404","5392"
"3200457.0112.51","3200457.0112.51.03","3200457","51","03","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","1","37","2","1","2","2","3","2","2","2","2","2","2","2","2","3","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","4","4","4","4","3","3","3","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","1","0","1","0","1","1","1","1","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","167","833","U","3","05404","5392"
"3200467.0032.51","3200467.0032.51.01","3200467","51","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","1","41","2","1","2","2","3","2","2","2","2","3","2","2","2","3","2","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","3","3","3","4","3","3","3","3","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","0","1","0","1","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","138","277","U","4","05426","5424"
"3200467.0062.52","3200467.0062.52.02","3200467","52","02","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","1","35","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","138","277","U","4","05426","5424"
"3200467.0130.53","3200467.0130.53.02","3200467","53","02","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","2","98","2","2","3","2","3","2","2","2","2","3","2","2","2","4","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","4","4","4","4","4","4","4","4","","","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","138","277","U","4","05426","5424"
"3200467.0154.55","3200467.0154.55.01","3200467","55","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","1","38","2","1","2","2","3","2","2","2","2","3","2","2","2","3","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","1","2","2","1","1","1","1","2","1","4","4","4","4","4","4","3","3","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","138","277","U","4","05426","5424"
"3200468.0004.51","3200468.0004.51.02","3200468","51","02","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","2","84","2","1","3","2","3","3","3","3","3","3","1","3","3","3","2","2","2","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","3","3","3","3","","","","","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","1","1","1","1","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","176","353","U","3","05398","5392"
"3200468.0054.52","3200468.0054.52.04","3200468","52","04","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","1","19","2","1","3","2","2","2","2","2","2","2","2","2","2","3","2","1","1","2","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","3","3","2","3","3","3","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","1","0","1","1","1","0","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","176","705","U","3","05398","5392"
"3200468.0070.53","3200468.0070.53.01","3200468","53","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","2","25","2","1","2","2","3","2","2","2","2","2","2","2","2","4","2","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","4","4","4","4","4","4","4","4","","","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","1","0","1","0","1","0","1","0","1","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","176","176","U","3","05398","5392"
"3200468.0110.55","3200468.0110.55.01","3200468","55","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","1","43","2","1","1","2","3","2","2","2","2","3","2","2","2","3","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","3","3","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","1","0","1","0","1","0","1","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","176","529","U","3","05398","5392"
"3200468.0166.54","3200468.0166.54.01","3200468","54","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","3","2","46","2","1","3","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","4","4","4","4","4","4","4","4","","","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","1","1","0","1","0","0","0","3","1","1","2","2","","2","2","2","2","2","2","2","2","2","176","176","U","3","05398","5392"
"3200469.0019.01","3200469.0019.01.01","3200469","01","01","320100001","32","ZACATECAS","010","FRESNILLO","0001","54","FRESNILLO","0425","01","0","0","-","1","2","52","1","1","1","1","3","1","1","1","1","1","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","2","1","2","1","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","142","142","U","2","05388","5367"
