"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"12284","1500670.051","1500670.051.01","1500670","05","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",4,"1","57","2","1","2","2","3","3","3","3","3","2","1","1","3","3","1","1","1","2","2","2","2","2","1","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3",2,"06","00","00",646,1939,"U","2","02810","0058",""
"12285","1500670.076","1500670.076.01","1500670","02","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",4,"1","64","2","1","2","2","3","2","2","3","3","2","1","1","3","1","2","2","1","2","1","1","2","2","1","2","2","2","2","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","2","2","2","2","2","","","","","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3",2,"08","08","05",646,1939,"U","2","02810","0058",""
"12286","1500670.104","1500670.104.01","1500670","03","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",4,"2","50","2","1","1","2","3","2","2","3","3","2","2","2","2","3","1","1","1","2","1","2","2","2","2","2","1","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","2","2","2","3","3","","","","2","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","2",2,"05","05","03",646,1939,"U","2","02810","0058",""
"12287","1500673.066","1500673.066.01","1500673","01","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",2,"2","69","2","1","1","1","3","1","1","2","2","1","1","1","3","1","2","1","1","1","1","1","2","1","1","2","2","2","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","3","2","1","1","1","2","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","1","0","1","0","0","0","3",2,"05","07","07",670,670,"U","2","02811","0058",""
"12288","1500673.094","1500673.094.02","1500673","05","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",2,"2","29","2","1","2","2","3","2","1","2","2","2","1","2","1","3","2","2","2","2","2","2","2","2","1","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","3","2","1","1","1","3","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","0","1","1","1","1","1","1","0","0","0","2",2,"08","08","08",670,1341,"U","2","02811","0058",""
"12289","1500673.098","1500673.098.01","1500673","02","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",2,"2","49","1","1","1","1","3","1","1","1","3","1","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","1","0","1","1","0","1","0","0","0","0","2",2,"01","06","06",670,3352,"U","2","02811","0058",""
"12290","1500682.015","1500682.015.01","1500682","01","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",1,"2","44","2","1","1","2","3","1","2","2","2","1","1","1","2","3","2","1","1","2","2","2","2","2","1","1","2","2","2","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","1","1","1","2","3","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","3",2,"08","08","07",646,646,"U","2","02812","0058",""
"12291","1500682.044","1500682.044.02","1500682","02","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",1,"2","42","2","1","1","2","3","2","2","2","2","2","1","2","2","3","1","1","1","1","1","1","2","2","1","1","1","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","2","2","3","3","2","","","2","2","1","","","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","1","1","0","0","0","2",2,"09","08","08",646,1939,"U","2","02812","0058",""
"12292","1500682.063","1500682.063.01","1500682","04","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",1,"2","56","2","1","3","2","3","2","2","2","2","2","1","2","2","3","1","1","1","1","1","1","2","2","1","1","1","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","2","2","2","2","2","","2","2","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2",2,"10","03","03",646,646,"U","2","02812","0058",""
"12293","1500682.112","1500682.112.01","1500682","03","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",1,"2","89","1","1","3","1","3","1","1","3","3","3","1","3","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2",2,"00","00","00",646,646,"U","2","02812","0058",""
"12294","1500682.135","1500682.135.02","1500682","05","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",1,"2","42","1","1","1","1","3","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","2",2,"08","08","08",646,1293,"U","2","02812","0058",""
"12295","1500683.047","1500683.047.02","1500683","01","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",5,"2","44","2","1","3","1","3","1","1","1","1","2","1","1","1","1","2","2","2","2","2","1","2","2","1","1","1","2","2","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2",1,"07","07","07",621,1241,"U","2","02813","0058",""
"12296","1500683.078","1500683.078.01","1500683","02","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,1,"-",5,"2","60","1","1","1","1","3","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","1","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","1","1","1","0","0","0","0","2",2,"04","02","05",621,621,"U","2","02813","0058",""
"12297","1500683.115","1500683.115.01","1500683","03","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",5,"1","49","1","1","1","1","3","1","1","1","1","3","1","1","3","1","2","2","2","2","2","2","2","2","1","2","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","2",1,"10","05","10",621,2482,"U","2","02813","0058",""
"12298","1500683.155","1500683.155.02","1500683","05","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",5,"2","32","2","2","3","2","3","2","2","2","2","2","1","2","1","1","1","1","1","1","1","1","2","1","1","1","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","4","2","2","1","2","4","2","2","1","1","1","0","1","0","1","0","1","1","0","0","0","0","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","0","0","1","1","1","1","1","0","0","0","2",1,"04","02","04",621,1862,"U","2","02813","0058",""
"12299","1500683.160","1500683.160.02","1500683","04","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",5,"2","48","2","1","3","2","3","2","1","3","3","2","1","2","2","4","1","1","1","1","1","1","2","2","1","2","1","2","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","4","4","2","4","4","4","4","3","4","4","1","1","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","1","1","1","1","0","0","0","2",2,"08","05","05",621,1241,"U","2","02813","0058",""
"12300","1500691.025","1500691.025.01","1500691","01","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",5,"1","79","1","1","1","1","3","1","1","2","3","1","1","2","3","4","2","1","2","2","2","2","2","2","1","1","2","2","2","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","1","1","1","4","4","3","3","3","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","3",2,"99","99","99",630,1891,"U","2","02814","0058",""
"12301","1500691.089","1500691.089.02","1500691","04","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",5,"2","56","1","1","1","1","3","1","1","2","2","1","1","1","3","2","2","1","2","2","2","1","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","2","2","2","2","2","","","2","2","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2",2,"08","08","08",630,2521,"U","2","02814","0058",""
"12302","1500691.091","1500691.091.01","1500691","02","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,1,"-",5,"1","52","1","1","1","1","3","1","1","3","3","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","3","3","2","2","","2","2","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3",1,"10","08","08",630,1261,"U","2","02814","0058",""
"12303","1500691.111","1500691.111.01","1500691","05","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",5,"2","63","1","1","1","1","3","1","1","3","3","1","1","1","3","1","2","2","2","2","2","2","2","2","2","1","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","2","1","1","1","","","2","2","2","","","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",1,"09","08","08",630,1261,"U","2","02814","0058",""
"12304","1500691.121","1500691.121.01","1500691","03","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",5,"2","68","2","1","1","2","3","2","2","2","2","2","1","2","3","4","2","1","1","2","2","2","2","2","1","1","2","2","2","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","4",2,"00","00","00",630,1261,"U","2","02814","0058",""
"12305","1500700.022","1500700.022.01","1500700","01","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",3,"1","31","1","1","1","1","3","1","1","1","1","3","1","1","1","1","2","1","2","2","2","1","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","2",2,"07","07","06",514,1027,"U","2","02815","0058",""
"12306","1500700.060","1500700.060.01","1500700","03","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",3,"2","28","1","1","1","1","3","2","2","2","2","2","1","1","1","3","2","1","1","1","1","1","2","2","2","1","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2",1,"07","07","08",514,2054,"U","2","02815","0058",""
"12307","1500700.079","1500700.079.02","1500700","04","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",3,"2","79","2","1","3","2","3","1","1","2","2","2","1","1","3","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2",2,"10","08","09",514,1027,"U","2","02815","0058",""
"12308","1500700.098","1500700.098.01","1500700","05","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",3,"2","22","2","1","1","2","3","2","2","2","2","2","1","2","2","1","2","1","1","1","1","1","2","1","1","1","1","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","2","1","1","1","2","","2","2","2","2","","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","0","1","0","1","1","1","1","1","0","0","0","2",2,"08","08","08",514,514,"U","2","02815","0058",""
"12309","1500705.012","1500705.012.01","1500705","04","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",3,"2","60","1","1","1","1","3","1","1","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","1","1","2","2","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","2","1","1","2","2","","2","2","2","2","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",1,"02","06","10",764,1528,"U","3","02816","0059",""
"12310","1500705.044","1500705.044.02","1500705","05","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",3,"2","46","1","2","3","2","3","1","1","2","2","2","1","2","1","1","2","1","1","2","1","1","2","2","1","1","1","2","2","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","1","1","1","1","2","3","2","2","1","2","3","2","2","2","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","1","0","0","0","3",1,"06","00","05",764,2292,"U","3","02816","0059",""
"12311","1500705.063","1500705.063.01","1500705","01","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",3,"1","37","1","1","1","1","3","3","1","1","3","3","1","1","3","3","1","1","1","1","1","2","2","2","2","2","2","1","2","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","3","2","1","1","1","3","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2",1,"08","06","09",764,1528,"U","3","02816","0059",""
"12312","1500705.094","1500705.094.01","1500705","02","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",3,"1","43","1","1","1","1","3","1","1","1","1","2","1","2","1","2","2","2","1","2","2","2","2","2","1","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","2",1,"08","08","08",764,1528,"U","3","02816","0059",""
"12313","1500705.140","1500705.140.02","1500705","03","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",3,"2","45","2","1","1","2","3","2","1","2","2","2","2","2","3","3","1","1","1","2","1","1","2","2","1","1","1","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","2","1","1","1","4","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","1","1","1","1","0","0","0","3",2,"00","05","06",764,3056,"U","3","02816","0059",""
"12314","1500707.003","1500707.003.02","1500707","05","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",4,"2","43","2","2","3","2","3","2","1","2","2","2","1","1","3","4","1","1","1","1","1","1","2","2","1","1","1","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","2","1","2","3","2","","1","","3","2","","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","0","1","1","1","1","1","0","0","0","3",2,"09","07","07",572,2289,"U","2","02817","0058",""
"12315","1500707.034","1500707.034.01","1500707","03","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",4,"1","39","1","1","1","1","3","1","1","1","1","3","1","1","1","1","2","2","1","2","2","1","2","2","2","2","2","1","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","1","1","1","1","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",2,"10","06","08",572,1145,"U","2","02817","0058",""
"12316","1500707.051","1500707.051.02","1500707","01","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,2,"-",4,"2","49","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2",1,"09","09","09",572,572,"U","2","02817","0058",""
"12317","1500707.081","1500707.081.01","1500707","04","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",4,"2","75","2","1","3","2","3","1","1","3","3","2","1","1","3","3","2","1","2","2","2","1","2","2","1","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",2,"10","00","05",572,572,"U","2","02817","0058",""
"12318","1500734.030","1500734.030.01","1500734","01","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",1,"1","41","2","1","1","2","3","1","1","1","3","1","1","1","1","1","2","1","2","2","2","2","2","2","1","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","3","2","2","2","2","3","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",1,"10","10","10",541,1082,"U","3","02818","0059",""
"12319","1500734.060","1500734.060.01","1500734","02","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",1,"1","76","2","2","3","2","3","1","1","2","3","2","2","2","2","3","2","1","1","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","2","2","1","3","3","","","3","3","2","","","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","3",1,"10","04","05",541,541,"U","3","02818","0059",""
"12320","1500734.092","1500734.092.03","1500734","03","03","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",1,"2","52","1","2","2","2","3","2","2","2","3","2","1","1","1","3","2","2","1","1","2","1","2","2","1","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","2","3","2","2","","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","3",2,"08","05","08",541,2165,"U","3","02818","0059",""
"12321","1500734.125","1500734.125.02","1500734","04","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",1,"2","18","1","1","3","1","1","1","1","3","3","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","3",2,"07","06","05",541,1082,"U","3","02818","0059",""
"12322","1500734.155","1500734.155.01","1500734","05","01","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",1,"2","27","2","2","2","2","3","2","1","2","2","2","2","1","2","3","2","1","2","1","1","2","2","2","1","2","1","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","3","1","2","1","4","3","1","2","2","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",2,"08","07","08",541,1082,"U","3","02818","0059",""
"12323","1500752.001","1500752.001.02","1500752","01","02","15","MEXICO","013","ATIZAPAN DE ZARAGOZA","0001","90","ATIZAPAN DE ZARAGOZA","0123","01",0,0,"-",5,"2","69","1","1","3","1","3","1","1","1","3","3","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",2,"09","06","06",641,1923,"U","4","02819","0060",""
